feature_row,source_id,class_label,hard_label,entropy,membership_0,membership_1,membership_2,membership_3,membership_4,membership_5,membership_6
303,9cac56df4e758a159c08a5953b951aa3405471da87ea16e0c6d5aead78bd5f4b,Bacterial-Spot(752),4,0.9999999999999976,0.14285714091314689,0.14285714183185222,0.14285712867437556,0.14285715266490448,0.14285716203769197,0.14285712658761962,0.14285714729040924
304,7b02f3ac7c75e3d0493db0f3121a874aede2adfc9c33b3889082f0d344ddf90c,Bacterial-Spot(752),4,0.9999999999999931,0.1428571392237496,0.14285714096089658,0.14285711615303587,0.14285716132284285,0.14285717894794628,0.1428571122056434,0.14285715118588538
305,28993b3ce0a4a0552ab11a8b4c809b68b594ae8710f0a16cf53627c1711ccdf0,Bacterial-Spot(752),5,0.9999999999999549,0.1428571525507746,0.14285714783378473,0.142857214888982,0.14285709305094085,0.14285704559931917,0.14285722561270897,0.14285712046348967
306,ae84d8bf36fb48d6850836433c834501b999c0e19170a4ed6e5f4670a8517ef7,Bacterial-Spot(752),4,0.9999999999999976,0.14285714095035712,0.14285714185026338,0.1428571289586174,0.142857152468416,0.14285716165479742,0.14285712691473654,0.14285714720281217
307,f4aaaf346f257bf88330a8204cafb1af379f78e664d1a8e8016f229a4ac17ef5,Bacterial-Spot(752),4,0.9999999999999992,0.14285714274736094,0.1428571427852123,0.14285714219392118,0.14285714331642432,0.14285714377049966,0.14285714210912717,0.14285714307745453
308,fd466c38461aaa25c40fabffd86f46edf7073702597542744e7a6f8edbf0bd2e,Bacterial-Spot(752),4,0.9999999999999912,0.14285713867174807,0.1428571406804337,0.1428571120271887,0.14285716417561303,0.14285718451577836,0.14285710746262154,0.1428571524666166
309,b2bdc9b141a11b100db14318e8a9b892eb712ff95f549dabaa29e3201fab3541,Bacterial-Spot(752),5,0.9999999999999988,0.14285714369274558,0.14285714327105425,0.14285714921611728,0.14285713846096595,0.14285713428870636,0.14285715017618206,0.14285714089422843
310,028a657e7b41902ba56e5f4d449953b44c327c7133f00181416a4f7cc17c083f,Bacterial-Spot(752),5,0.9999999999999989,0.14285714380631467,0.14285714332414018,0.14285715010608505,0.14285713784572618,0.1428571330925831,0.14285715120366052,0.14285714062149024
311,1da5d011362fdd12fff0db626083253af85a747b44650b99a8f7de3163c958f4,Bacterial-Spot(752),5,0.999999999999999,0.14285714341451802,0.14285714312201175,0.14285714721574963,0.14285713984452747,0.1428571369973257,0.14285714788313517,0.14285714152273227
312,4a18588d850769de8f7f6016f1639f46559a0e8d95855fda6827d849f1e84dc5,Bacterial-Spot(752),5,0.9999999999999973,0.14285714485378762,0.14285714387305382,0.14285715778705116,0.14285713253438315,0.14285712270952058,0.14285716001770052,0.14285713822450305
313,463dbae616d7158679c3138781822ee1e0b7919fc88bde83b27b4b76e4f3d0f9,Bacterial-Spot(752),4,0.9999999999999993,0.14285714246640174,0.14285714264810806,0.14285714002873678,0.14285714481306663,0.14285714668498142,0.14285713961570026,0.14285714374300507
314,9801e9a8f3d195f91c9e8ca43824e04939af3929da5a246ecb0ec53c9743532f,Bacterial-Spot(752),4,0.9999999999999867,0.14285713763851918,0.1428571401453118,0.14285710439194108,0.14285716945512328,0.14285719482998074,0.14285709869507748,0.14285715484404649
315,84ad2bde22e854cd85d91a73bd939a7360022bf27cc238601bb2576614921672,Bacterial-Spot(752),4,0.9999999999999971,0.142857140734602,0.1428571417377811,0.1428571273884377,0.142857153554533,0.1428571637783561,0.14285712511123064,0.1428571476950594
316,ada4b93db449cb0d2884d579665f67c308ae79dfc6d8c106af802aa8a2c555a1,Bacterial-Spot(752),4,0.999999999999999,0.14285714239311062,0.14285714259326407,0.14285713965927038,0.1428571450694276,0.14285714720428297,0.14285713920623036,0.14285714387441392
317,d5055450a9349ab2a39b53ca958b30411fa001ee1472edc88dd3087fcb7ddfdf,Bacterial-Spot(752),4,0.9999999999999925,0.1428571390686448,0.14285714088464785,0.14285711497041265,0.1428571621404755,0.14285718054114935,0.1428571108437225,0.1428571515509473
318,7b1265b4ee6dee0e2157767e3f8d70a6f9c7925df945dc356ee87743c6e44d92,Bacterial-Spot(752),4,0.9999999999999962,0.14285714027435456,0.1428571415012641,0.14285712395669126,0.14285715592711995,0.14285716841087553,0.14285712116973578,0.14285714875995886
319,d0d69d0e675cbb93e75f0ff77bdc90d66183e78df96556592601956cb13bf10c,Bacterial-Spot(752),5,0.9999999999999981,0.14285714434721344,0.14285714360090612,0.1428571541439644,0.14285713505398798,0.1428571276425708,0.14285715584287104,0.14285713936848612
320,423914b0d3d16fd1c40ec94e8ca965eb62c304e97377764c812aa8d742235571,Bacterial-Spot(752),4,0.9999999999999983,0.14285714135743305,0.14285714206116437,0.1428571319635932,0.14285715039052493,0.14285715759514725,0.142857130365445,0.14285714626669208
321,61d86ef4b87e3c2a59d8c3f6912add95dcf573469e9b431f66905e6b73cfe451,Bacterial-Spot(752),4,0.9999999999999956,0.14285714003207914,0.14285714137808508,0.14285712214290383,0.14285715718116682,0.14285717085832492,0.14285711908495533,0.14285714932248483
322,1dc75c92c2eb61e354bbf66f75718253e99ff7533cd7e569e5672a6ba16ec5f1,Bacterial-Spot(752),4,0.9999999999999976,0.14285714093024882,0.14285714183659814,0.14285712884342835,0.14285715254824535,0.142857161814298,0.14285712678528717,0.14285714724189422
323,a49b79b0030df937d9e2f87ca50d093350a71bcca37899c3a65a6c5bb5c3a6b5,Bacterial-Spot(752),4,0.9999999999999968,0.14285714050769885,0.14285714161923457,0.1428571257058851,0.14285715471767046,0.1428571660509464,0.14285712318115462,0.14285714821740994
324,6db62ff381edfb9554fe1d5be73b857f2590fbd4a8683d083dd53bd9c57941ee,Bacterial-Spot(752),4,0.9999999999999913,0.1428571387131494,0.14285714070958558,0.1428571122506356,0.14285716402062057,0.14285718420433535,0.14285710771271884,0.14285715238895477
325,df842bcf887aa9a4a53902dac6ba8fed2d08fe764a35c5cdb1c5d48d35ed6ca8,Bacterial-Spot(752),4,0.9999999999999959,0.14285714017153245,0.14285714146628586,0.14285712300553433,0.1428571565837399,0.14285716967344791,0.14285712006186596,0.14285714903759364
326,657dca0ead4970c8cc4081b8f2d59cc6c19b22b6bd3109745e0c765941c2b685,Bacterial-Spot(752),4,0.999999999999992,0.1428571388957417,0.14285714079758918,0.14285711366661857,0.14285716304185458,0.1428571822993629,0.14285710934445373,0.14285715195437934
327,c6ee78cc3018be73dc0e4ae45b26b819ce54d97eaecbce215d3475b8e30c6607,Bacterial-Spot(752),5,0.9999999999999991,0.14285714342988212,0.1428571431316776,0.14285714730484053,0.1428571397826805,0.14285713687428622,0.1428571479844184,0.14285714149221454
328,26395e93b0a7a8540677237ea892e1b431e488447f0f34d7b61f1e19a57f0339,Bacterial-Spot(752),4,0.9999999999999956,0.14285714004606392,0.14285714139238972,0.14285712217691957,0.1428571571573266,0.1428571708042097,0.14285711911766263,0.1428571493054279
329,4e81b07908204ab8f49da92eb735fc4131c13c3c298c90e6bf510f615aeec494,Bacterial-Spot(752),4,0.9999999999999984,0.14285714156913673,0.14285714217097967,0.14285713352901527,0.14285714930813664,0.14285715548052855,0.14285713216268417,0.1428571457795189
330,315fea8b317b2837ef677f419ef282602e26b0b97f8ae3ebf2bed49dae84f228,Bacterial-Spot(752),4,0.9999999999999943,0.1428571395636446,0.14285714114401257,0.1428571185994307,0.14285715963100906,0.1428571756354076,0.1428571150081872,0.14285715041830843
331,b5046c806f5320aeaef60210979597c14b34235e38367a17d9a130ac1f7bc625,Bacterial-Spot(752),4,0.9999999999999897,0.14285713833608177,0.14285714050697745,0.14285710954198494,0.14285716589400785,0.14285718787243012,0.1428571046085787,0.14285715323993906
332,6cf8af218ade52f98ce6e9329bcb119b4ff24b58ec0c19037642013bacd5c5e0,Bacterial-Spot(752),4,0.9999999999999923,0.14285713903449632,0.1428571408690186,0.14285711469422901,0.14285716233127602,0.14285718091150812,0.14285711052497668,0.14285715163449514
333,165b1b94ee240985a4ccb1b61589451b2413adc97b27642453613fea3912c758,Bacterial-Spot(752),4,0.9999999999999957,0.14285714008110298,0.14285714140207967,0.14285712251828722,0.14285715692165482,0.14285717035278522,0.14285711951730423,0.14285714920678586
334,bb5a7858eb6cd5ec287422473c3c7e17fa92f9b33e11ac3a82ffda79ec68a43e,Bacterial-Spot(752),5,0.9999999999999837,0.14285714860355933,0.14285714579650166,0.14285718567063022,0.14285711325451517,0.14285708506313613,0.14285719205369715,0.14285712955796032
335,4a22f6cc9e5a58275351148c29f93234bbb244edb2d689dbc13220b84881ebff,Bacterial-Spot(752),5,0.9999999999999988,0.1428571437805603,0.14285714330842839,0.14285714992993898,0.14285713796744126,0.14285713333240177,0.1428571510041295,0.14285714067709987
336,92768c72149160efb23b8150a2d0922c513b621c6c58d84546c83a2c0a7130b2,Bacterial-Spot(752),4,0.9999999999999934,0.14285713928992133,0.14285714100226282,0.1428571165742819,0.14285716103128965,0.1428571783708325,0.14285711268283363,0.14285715104857813
337,5dc29b571d311e32b3d62c984a3c7bb6bc682a8181bdc38059e5188bce5db5e7,Bacterial-Spot(752),4,0.9999999999999988,0.14285714182463274,0.1428571423073679,0.14285713536793593,0.1428571480362093,0.14285715299080678,0.14285713427127716,0.14285714520177015
338,b3afb4c1033052badc91c1cefc76017d151c3d21e87c215e4e50226a2092b59c,Bacterial-Spot(752),5,0.9999999999999818,0.14285714895373516,0.1428571459725475,0.1428571883065234,0.14285711143204197,0.14285708150817758,0.14285719508553102,0.14285712874144332
339,fc3e6a764aaf1d1d7aa8b8ebc84d5a99fdd69a1e92a8f418b0a9fddca5be2b7c,Bacterial-Spot(752),5,0.9999999999999967,0.14285714516817904,0.14285714402269045,0.14285716023786962,0.14285713084028254,0.14285711941386736,0.14285716284397162,0.14285713747313936
340,d70306d18b033171fa76bdd200e6649f7278f0a1f52c99882608f8c55ef82796,Bacterial-Spot(752),4,0.9999999999999974,0.14285714097376623,0.142857141861775,0.14285712913118043,0.1428571523489879,0.14285716142178007,0.14285712711386783,0.14285714714864256
341,0b9e679a10a06dc07ea036d445aeb700f3bd464b75cd41a960e00bd9cf87c1b9,Bacterial-Spot(752),4,0.9999999999999934,0.142857139327196,0.14285714101808875,0.14285711687567226,0.14285716082286512,0.1428571779669754,0.14285711303261403,0.14285715095658846
342,03cdc56ca76cfc44a25e49fe4e9c50e3da38374221ee83f210e2df22e7d430e5,Bacterial-Spot(752),4,0.9999999999999951,0.14285713981115383,0.14285714125935506,0.14285712055475153,0.14285715827956275,0.14285717300887435,0.14285711726502595,0.14285714982127642
343,58b01a501e01ced233dbea8a1b78eb58018027a44e4a4976f2a96f5ea3f3e105,Bacterial-Spot(752),4,0.9999999999999915,0.14285713876697875,0.14285714073174505,0.14285711270423368,0.1428571637072208,0.14285718359818883,0.14285710823875547,0.14285715225287743
344,5e1bcf5a8c6914718c044ccb2dd731481c3f42d86cd155401ac77fd4eeffee3e,Bacterial-Spot(752),4,0.9999999999999988,0.14285714189389587,0.14285714234115623,0.14285713590398838,0.1428571476657237,0.14285715226941628,0.14285713488844895,0.14285714503737065
345,029e68a0c493242cc4a10d18c526a6513f32f16ee4b2d114657106ff6cce4228,Bacterial-Spot(752),4,0.9999999999999951,0.14285713983786502,0.14285714128304697,0.14285712064931635,0.14285715821359735,0.14285717286917032,0.14285711736514622,0.14285714978185785
346,d02199c37cf4b1469f0359ea9fd2cd3312c7592bd3e51ff6ca13c1a103ddd9f7,Bacterial-Spot(752),4,0.9999999999999947,0.14285713965690727,0.14285714118541415,0.1428571193580903,0.14285715910677171,0.14285717461869218,0.1428571158854524,0.14285715018867193
347,3968a83abe0b1b061dd88012a538af659cadf94ce0b999706ade98dc6524b1a3,Bacterial-Spot(752),4,0.9999999999999978,0.1428571411244043,0.14285714194372942,0.14285713020638496,0.14285715160535933,0.14285715996482123,0.14285712834493244,0.14285714681036824
348,44259aa3d7112c6ab2b57d90d88e57339b9ea3ce5485505985faada7fcf89307,Bacterial-Spot(752),4,0.9999999999999941,0.14285713951327578,0.14285714110966072,0.14285711830682,0.14285715983368358,0.1428571760400779,0.1428571146797172,0.14285715051676473
349,79e187bd31ccce7dbbea57f23df27c24845c8ed498f61d009e41078666f4cf91,Bacterial-Spot(752),4,0.9999999999999989,0.14285714189009363,0.14285714233045033,0.14285713596544658,0.14285714762370227,0.14285715219687292,0.1428571349666236,0.14285714502681054
350,af53d0b1ce31875e37583b6847dbef90ad2f91c2e63da9a8156365979618d952,Bacterial-Spot(752),5,0.9999999999999991,0.14285714336025596,0.14285714309143308,0.14285714683375006,0.14285714010866118,0.14285713751573326,0.1428571474470717,0.14285714164309485
351,1304cdd6c6bf008f51c3ab6711d1d2af894ab291aece6b3f151db0dc9ebeea88,Bacterial-Spot(752),4,0.9999999999999921,0.14285713894662957,0.14285714082816756,0.14285711400096446,0.1428571628104704,0.14285718184279994,0.14285710972459822,0.14285715184636982
352,15e9272c37b9dedd8722ebdf30c9f916c082f39b59c409da66cfe646c7dbcc5b,Bacterial-Spot(752),4,0.9999999999999969,0.14285714065014948,0.1428571417026049,0.1428571266582679,0.1428571540585707,0.14285716475272087,0.14285712426654834,0.14285714791113785
353,ae62ddbfde1516f3d7f937a1309b5f7f58bbb7202ca057621b151d7d625be55e,Bacterial-Spot(752),4,0.9999999999999967,0.1428571404688917,0.14285714161168234,0.14285712528996306,0.1428571550045736,0.14285716659772565,0.14285712269265874,0.14285714833450497
354,c0558898cff098c90253d7186679d73b01520db29b54e88b40406e0884e29630,Bacterial-Spot(752),4,0.999999999999996,0.1428571402686552,0.14285714150304302,0.14285712385555552,0.14285715599657148,0.1428571685408245,0.14285712105018356,0.14285714878516664
355,bd42ab80145daad094af6f3bcda784cc6e01e3455a015d7e9e9c1c852554603a,Bacterial-Spot(752),4,0.9999999999999943,0.14285713954454585,0.1428571411314122,0.14285711847235708,0.14285715971873694,0.14285717580899476,0.14285711486553646,0.14285715045841674
356,cd341d33bb5fbf2484491982b7e5356de34247897abfd40ad89671c29ace9623,Bacterial-Spot(752),4,0.999999999999994,0.14285713950263848,0.1428571411097362,0.14285711816726082,0.14285715992980508,0.14285717622155628,0.14285711451484603,0.14285715055415701
357,72ea57b0ca7926fca8e1e6a5a6ca1b1f20c5a09d9c34b94595a132cf3937d23f,Bacterial-Spot(752),4,0.9999999999999972,0.1428571407940708,0.14285714176955264,0.14285712780093618,0.1428571532688903,0.14285716321835318,0.14285712558519897,0.1428571475629979
358,884bcb5bdeb6923d6c1ffb95684140b31bdd84981ccf69895bccb8ab59559a30,Bacterial-Spot(752),5,0.9999999999999913,0.14285714695275503,0.14285714496117036,0.14285717328455746,0.14285712181828908,0.14285710177290215,0.14285717781271542,0.14285713339761044
359,4d99da45c4792f05d589f27d460133de70a46494caaed001403b145984d8e2e0,Bacterial-Spot(752),4,0.999999999999996,0.14285714021222468,0.14285714147584466,0.14285712342160212,0.14285715629660617,0.14285716912498198,0.1428571205498527,0.14285714891888768
360,91630b7e61dd63ae835d5da5ba335957cc91b33c1594eba34a39efa1a13ee58f,Bacterial-Spot(752),4,0.9999999999999969,0.1428571405516601,0.14285714164902596,0.14285712595721506,0.14285715454346962,0.14285716570287582,0.1428571234637377,0.14285714813201572
361,eb227310f6242f8f638670fc0316a38fc465b68b669fcd8c99158e20d768e1a7,Bacterial-Spot(752),4,0.999999999999996,0.14285714023647664,0.14285714148661846,0.14285712361734967,0.14285715616131497,0.14285716886251215,0.14285712077630788,0.14285714885942014
362,1d547c0f3b7b4b66df42643d5ba2eba530c9492945227c04e856d4c95e35030a,Bacterial-Spot(752),4,0.9999999999999958,0.1428571400802037,0.14285714140474534,0.1428571224773108,0.14285715694976903,0.14285717040417956,0.14285711946767182,0.14285714921611986
363,591ed28125e9db5591e0400772c9b5febeceb8530568d4efbb511be0e75e809e,Bacterial-Spot(752),4,0.999999999999992,0.14285713889561774,0.1428571407949951,0.14285711368671844,0.14285716302799223,0.1428571822747693,0.14285710937005996,0.1428571519498473
364,bfd1b656b3c1f5a9bb1e2d49684604389f1c27464325d2305154fb4e78e37319,Bacterial-Spot(752),4,0.9999999999999983,0.14285714137259484,0.14285714206953334,0.14285713206587403,0.14285715031967924,0.14285715745592997,0.14285713048274012,0.14285714623364842
365,62e9b45801d5259076a4e4874104b77b27f3800226a0f2874e0616e1d0550eeb,Bacterial-Spot(752),4,0.9999999999999957,0.14285714010768324,0.14285714142614125,0.14285712260650196,0.14285715686004116,0.1428571702210355,0.1428571196098114,0.14285714916878553
366,8af13643e9759dc4bebd736055c23ddcc59da493d2fc2051e3d1d4b2d4ff2ff7,Bacterial-Spot(752),4,0.9999999999999958,0.1428571401063355,0.14285714142001726,0.142857122647449,0.14285715683192207,0.142857170171765,0.14285711966187026,0.14285714916064093
367,425e04a056b2ddbc4dde1950136f48d9dd26af902a9867e527b6025f46031b6a,Bacterial-Spot(752),4,0.9999999999999927,0.14285713909827558,0.14285714090453006,0.142857115139194,0.14285716202344298,0.14285718030736072,0.14285711103383203,0.14285715149336456
368,2f705b1222de19de666a7ff8fc1bf4b87829385c686882826525357bc7b21211,Bacterial-Spot(752),4,0.9999999999999992,0.14285714260047766,0.14285714269543212,0.14285714125023238,0.142857143969722,0.14285714506183908,0.14285714103734687,0.1428571433849499
369,f7163badca17b0cb3b828d5b3317a9b056e1515c373602f97f925fea74ad3f6b,Bacterial-Spot(752),5,0.9999999999999988,0.14285714381369174,0.1428571433307278,0.1428571501397692,0.14285713782245307,0.1428571330444276,0.14285715123940337,0.14285714060952723
370,c4ee1efab1ec3876ebfe64187d05890069e034443a819341f344c7935eaa026f,Bacterial-Spot(752),4,0.9999999999999977,0.1428571410704529,0.14285714191300838,0.14285712984034726,0.1428571518586961,0.14285716046301472,0.14285712792676408,0.14285714692771642
371,68b110bd90d0222da132f046b273098d080ae2050a2f8ab76276663c25d0ff4e,Bacterial-Spot(752),5,0.9999999999999993,0.1428571429616667,0.142857142887372,0.14285714385794027,0.14285714216607426,0.14285714153224408,0.1428571440282892,0.14285714256641352
372,1fd1a81a53c149cbc5696e644c60a8ade2d0047bd7a70be10ef5cd04b4b6f0b3,Bacterial-Spot(752),4,0.9999999999999991,0.1428571423516084,0.14285714257102944,0.1428571393605398,0.14285714527603455,0.1428571476087554,0.14285713886382012,0.1428571439682123
373,3aee890a2d4011a2200567c89b3e92548f4fb9483931c04e0b101fbe3bbd9af1,Bacterial-Spot(752),4,0.9999999999999992,0.14285714233464236,0.14285714256735552,0.14285713917745219,0.14285714540224637,0.14285714784945094,0.14285713864947652,0.1428571440193761
374,1d155148e162f8ea8eef3c1eacb470a2be85efe6111ff2abffe5d0d3253264ce,Bacterial-Spot(752),5,0.9999999999999988,0.14285714379472095,0.1428571433126545,0.14285715008429972,0.1428571378612464,0.1428571331293173,0.14285715118291084,0.14285714063485028
375,c208ebd50563398b2d42209a23286e497849672f5420561daf9f369f09a49c7f,Bacterial-Spot(752),4,0.9999999999999962,0.1428571403138488,0.14285714152233855,0.142857124237423,0.14285715573286736,0.14285716803045242,0.14285712149187582,0.14285714867119395
376,a0ee2fe14f728ec5a303b369541afc7db89df937e7e048b8f48ef38e2784b09a,Bacterial-Spot(752),5,0.999999999999999,0.1428571436992532,0.14285714326289387,0.14285714936871036,0.1428571383557922,0.1428571340950908,0.14285715036235727,0.1428571408559024
377,4ba5af6ad90341166212b8fb73303eb8d220ba948c331af945fc9ec24da7d5f3,Bacterial-Spot(752),5,0.9999999999998019,0.14285716340859614,0.14285715347287165,0.14285729495859653,0.14285703768459398,0.14285693741656347,0.14285731754320696,0.14285709551557127
378,c07b1e525b2cc9de9e725222073d5f2b49b276376d08b8ccab08a3428efa4843,Bacterial-Spot(752),5,0.9999999999998465,0.14285716093862352,0.14285715219094255,0.1428572767238972,0.14285705029319187,0.1428569620514958,0.14285729660735802,0.14285710119449097
379,b9a2dc3cde62ddeb14f97606c74b664df4078937e8752026e1145ebb0a777aed,Bacterial-Spot(752),5,0.9999999999998161,0.14285716265722898,0.1428571530851282,0.14285728938409023,0.14285704153893128,0.14285694494458534,0.14285731114132755,0.1428570972487084
380,08fa0f787dfc7d59cfd96785fc2e35f4b963ce166f74a61c1666d67fa4ee56d4,Bacterial-Spot(752),5,0.9999999999999217,0.14285715570819973,0.14285714946818626,0.1428572382115335,0.14285707692385485,0.1428570140928763,0.14285725239596206,0.1428571131993872
381,3611a9c930ddf2fb080144bd2ddd1d2027de00a3dd8358a5c9a3c308c576162b,Bacterial-Spot(752),5,0.9999999999998088,0.14285716304490614,0.14285715328683837,0.1428572922282657,0.14285703957199955,0.1428569411002974,0.142857314407223,0.14285709636046978
382,f4984f8fe1a66ca6662a39b3744a445df9df6643066c1d0e99bb52e0bd15e16e,Bacterial-Spot(752),5,0.9999999999998797,0.1428571588521587,0.1428571511228581,0.14285726117874273,0.14285706104148949,0.1428569830360452,0.14285727874586895,0.14285710602283683
383,8493ef7bb083bff309df61b61c394c7f6a695e32745b7ea26abfce46bbffae4f,Bacterial-Spot(752),5,0.9999999999998268,0.14285716207534221,0.1428571527818492,0.14285728509941467,0.14285704450164918,0.1428569507345019,0.14285730622319612,0.14285709858404674
384,9b79e99b46a67417a18dc28c2d0f73146aa253fd1998667cf90f961eb6b437c2,Bacterial-Spot(752),4,0.9999999999999957,0.142857140140477,0.14285714145263054,0.14285712277261708,0.14285715674511437,0.14285716998722153,0.14285711979084162,0.14285714911109776
385,8b114d7541270432cb0e8ea1f92f38db9d49537b7308c5ddb9c0b3ecaf478f72,Bacterial-Spot(752),5,0.9999999999999921,0.14285714678277678,0.14285714488701967,0.14285717187729824,0.14285712279041912,0.14285710365642898,0.14285717618527047,0.1428571338207868
386,a32c8181d3ca853267f9a99f90d9446554074bb775105989040208f16d8a40c5,Bacterial-Spot(752),5,0.9999999999999426,0.14285715385694348,0.14285714853479295,0.1428572242954136,0.14285708654550647,0.1428570328636067,0.14285723639234332,0.14285711751139346
387,28b7d702540825b5393b60e4f3352b560bececd3f3433ef8634deaf6a5d918ec,Bacterial-Spot(752),5,0.999999999999959,0.1428571521211025,0.14285714763805143,0.14285721145217203,0.1428570954261957,0.1428570502110777,0.1428572216419951,0.1428571215094055
388,42a123abf44c3cc629dbe72af1d9b601cc6e02e3c33433cbfe14941a2a363785,Bacterial-Spot(752),4,0.9999999999999946,0.142857139697257,0.1428571412182246,0.1428571195238343,0.14285715899130375,0.14285717437949677,0.14285711606607396,0.1428571501238098
389,e4ddead6cc12a17e26e9f364c5c8a30daa47db3721dd662580c41ac5328e8ec6,Bacterial-Spot(752),5,0.9999999999999715,0.14285715054952874,0.14285714683205555,0.14285719975989106,0.1428571035106304,0.14285706599652898,0.14285720820867304,0.14285712514269228
390,641a57dbd393c3435b8fb4731830673f1d1e6aea7261dd9efe5a7e99e7c8b7c9,Bacterial-Spot(752),5,0.9999999999999879,0.14285714782081435,0.14285714542907316,0.14285717951770313,0.14285711750742147,0.14285709333137553,0.14285718495384855,0.14285713143976386
391,0ff19ff5d0dc314d034924aff64b2a6b3545c00bd024c93c492abeba53883023,Bacterial-Spot(752),4,0.9999999999999934,0.14285713937273548,0.14285714105842753,0.14285711705398974,0.14285716069894927,0.14285717770724857,0.14285711322186403,0.14285715088678536
392,ffbeccab16b6e45b8ab0531fae4c3bd738f01cbfd911d8b3ab387334a163937e,Bacterial-Spot(752),4,0.999999999999999,0.1428571420482193,0.1428571424360652,0.14285713689743174,0.14285714697812305,0.14285715091004686,0.14285713601570538,0.14285714471440844
393,5930893a1adec1dd8dcceb94cc17e9fd6bee9f19b0ae970d26e2949e868fa72e,Bacterial-Spot(752),5,0.999999999999955,0.1428571526003353,0.1428571479017067,0.14285721484820213,0.14285709307739558,0.1428570456062096,0.14285722552730434,0.14285712043884644
394,6b406ae1236ff30532e37a3b7e4c5267fd9714b89ffeaea625472b6f4d5cb64a,Bacterial-Spot(752),5,0.9999999999999828,0.1428571487832677,0.14285714591497858,0.1428571867503501,0.1428571125068061,0.14285708357525315,0.14285719327057972,0.14285712919876473
395,583456a732398077968df6758a45882e9ae3e83ef23f41c6de9b8c81210e5809,Bacterial-Spot(752),5,0.999999999999895,0.14285715779150912,0.14285715057435838,0.14285725335980495,0.14285706644854923,0.14285699360000292,0.14285726976483068,0.14285710846094468
396,96e70e6a92a6060905bb0d9d6d184a92f2139d2ac9f8961ee7a0b5276a1ae5aa,Bacterial-Spot(752),5,0.999999999999867,0.1428571596975273,0.14285715156223094,0.14285726742250743,0.14285705672432636,0.14285697460086824,0.14285728591337085,0.14285710407916893
397,dc182c8161b380dbe13dac13739b44a54674aadb71c270d281d7d11a1c910629,Bacterial-Spot(752),5,0.9999999999997666,0.14285716516288913,0.14285715437725147,0.14285730795172905,0.1428570287002324,0.14285691986832438,0.1428573324677684,0.14285709147180511
398,14229ac4e6ea67ea1daff14379e5ecd212239c394bbc914428deb6285bd202bb,Bacterial-Spot(752),5,0.9999999999998734,0.1428571592725979,0.14285715133383148,0.142857264349998,0.14285705884893365,0.14285697875972694,0.14285728239365583,0.14285710504125612
399,3515c83a555b04ccc3a224bb3f7cade5e74d6329752d57df0303261f402adfc5,Bacterial-Spot(752),4,0.9999999999999988,0.14285714185759033,0.1428571423463832,0.14285713540820422,0.14285714800763732,0.14285715291213233,0.1428571342969317,0.14285714517112094
400,310b847220771ece7b94693b022198d495a008c6aefdd77ea2c41fd4c5265bd9,Bacterial-Spot(752),5,0.9999999999997506,0.14285716592589667,0.14285715477262056,0.14285731357450834,0.14285702481197965,0.14285691227116853,0.14285733892512953,0.14285708971869676
401,52daf0223626301d44b168d05bb43950d95edc88d7816450bd025ff5b9d2eaf2,Bacterial-Spot(752),5,0.9999999999999181,0.1428571560339089,0.1428571496610466,0.1428572404203531,0.14285707539626472,0.14285701108481988,0.14285725490795095,0.14285711249565583
402,64449da802b3aa7523f5faabd40f0f7dca9e2ff495f4ac50770b67303494517f,Bacterial-Spot(752),4,0.9999999999999992,0.1428571426303984,0.1428571427111331,0.14285714147107878,0.14285714381705042,0.14285714476337344,0.14285714129063448,0.14285714331633145
403,e5305a7996e1fe3175e3a1776acdd4269da1bce67c178482c978c8a689eca8f3,Bacterial-Spot(752),5,0.9999999999999385,0.1428571542497606,0.1428571487367589,0.14285722721460428,0.1428570845270931,0.14285702892202315,0.14285723974563402,0.14285711660412612
404,bb7d1ccb1c4008d94c53eb80be11a8dccdfef245057c3bfbef82d19889d572d0,Bacterial-Spot(752),5,0.9999999999999923,0.14285714668852656,0.14285714484677006,0.14285717109944004,0.14285712332795594,0.14285710469753907,0.14285717528415634,0.14285713405561196
405,b72fd81b964a64bcefd97142b58a2efb4de1f6f8788dcdc5d506adefed5785cf,Bacterial-Spot(752),5,0.99999999999988,0.14285715885403238,0.1428571511313059,0.1428572611211072,0.14285706108104176,0.14285698310546457,0.14285727867282744,0.14285710603422075
406,96b07eca341fbfd63a6d93dd60a3eca55aa826c73dab094b3dee36e1490a1b22,Bacterial-Spot(752),5,0.9999999999999251,0.14285715547805874,0.14285714938383567,0.14285723618806698,0.1428570783218474,0.1428570167877883,0.14285725003974303,0.14285711380065994
407,a1b2f262794b06b3d6fcdc1d5375fe4427ed4fd2a4133f6a22330279b9c70155,Bacterial-Spot(752),5,0.9999999999998864,0.1428571584171331,0.14285715090283782,0.14285725793195592,0.1428570632867094,0.14285698741780697,0.14285727501150008,0.14285710703205665
408,71945eb772168447530a30a57c948e6c5851540e3f16a0ec7eb9528fe57e5a9b,Bacterial-Spot(752),5,0.9999999999999662,0.1428571512540816,0.14285714719683454,0.14285720496544357,0.1428570999111383,0.1428570589644346,0.14285721418641806,0.14285712352164925
