feature_row,source_id,class_label,filename,hard_cluster,membership_0,membership_1,membership_2,membership_3,membership_4
640,39ea301bfefa5eba824dbe27fd0cf6ac884ef61ee98913034cbea2155ce9a0b6,Bacterial-Spot(752),Bacterial-Spot (584).jpg,0,0.2000001265918595,0.199999942889226,0.2000000577899225,0.19999996563193204,0.19999990709705984
641,a4f4b0fc217e796f3abb06e64229f40dc64f88af4284d9ef11a2aae5d908119a,Bacterial-Spot(752),Bacterial-Spot (585).jpg,0,0.20000025902074475,0.19999988312876327,0.200000118233748,0.19999992968924793,0.1999998099274961
642,597c7b93a3eaac8078255684fd2fb536885ff59834b61c8c4716da4c9fed4e3d,Bacterial-Spot(752),Bacterial-Spot (586).jpg,0,0.20000026142988628,0.19999988210219172,0.20000011937254805,0.1999999289986222,0.19999980809675189
643,43cc4d2f5f1377af4b88911d9357f5d2dc107c564eb1fd03c0a8b4a3140a22be,Bacterial-Spot(752),Bacterial-Spot (587).jpg,0,0.20000013920687085,0.19999993728572538,0.20000006360529643,0.1999999621536481,0.19999989774845914
644,2d63eed8140134dadbbbbfe16f776259b217f71a85b069c133e2c327a4f71f7c,Bacterial-Spot(752),Bacterial-Spot (588).jpg,0,0.20000021011302246,0.19999990517268593,0.20000009589396556,0.19999994297944482,0.19999984584088118
645,e4d39b392cd66d6bd25b0aece5f58c589b4737ea8235371166dd0102146e7c9c,Bacterial-Spot(752),Bacterial-Spot (589).jpg,0,0.20000027543486346,0.19999987569461716,0.20000012570811068,0.19999992525073446,0.19999979791167424
646,a741051f5cd7cf597db9b34b5ddd95ccae81f0b884803c0c6114a23cadcbf0ae,Bacterial-Spot(752),Bacterial-Spot (59).jpg,4,0.1999999508540614,0.2000000221029267,0.19999997752034018,0.20000001338463597,0.20000003613803571
647,1a6de49a38c0cec3636fd050787d75c31f7d3635650de6b91b6f41146ea3521b,Bacterial-Spot(752),Bacterial-Spot (590).jpg,0,0.20000028489300462,0.1999998714370542,0.20000013003181227,0.19999992267729574,0.19999979096083317
648,a41c7f2e49709ef976146ee6a13d0cdef410f7307e3e93d94145e2583b2e446c,Bacterial-Spot(752),Bacterial-Spot (591).jpg,0,0.20000024937929192,0.19999988749781708,0.20000011384494673,0.19999993229501412,0.19999981698293015
649,2768b784c2e8d3eec545cf42244d69b5c825b00e0909934b5c66c7cdf4cc0dba,Bacterial-Spot(752),Bacterial-Spot (592).jpg,0,0.20000009641066835,0.19999995655522768,0.20000004404436636,0.19999997379530562,0.19999992919443185
650,55f0ef491f6f8ba4a17822bd3889c01137a886a7d2139400778c3369e7303980,Bacterial-Spot(752),Bacterial-Spot (593).jpg,0,0.2000002775654064,0.19999987478456188,0.20000012671379036,0.19999992464122834,0.1999997962950129
651,3aae240e7872cee557883ab1c17c9d3fa9074fa7f91b6ff22eacb1272b96891e,Bacterial-Spot(752),Bacterial-Spot (594).jpg,0,0.20000027780491567,0.19999987468667046,0.2000001268295678,0.19999992456993332,0.1999997961089128
652,f5bbd7281ab8ed4326e9746685dfc935d61cf21751d442fece537165e4834c02,Bacterial-Spot(752),Bacterial-Spot (595).jpg,0,0.20000024314118447,0.1999998903137616,0.20000011099828738,0.19999993398766755,0.19999982155909893
653,579db28410f1249b25f6ed95566583a82c1d0e1b23cee881ca493e089c641046,Bacterial-Spot(752),Bacterial-Spot (596).jpg,0,0.2000002457311776,0.1999998891410065,0.20000011217782554,0.1999999332870733,0.19999981966291708
654,ce1f873d98d932ebe1218b8ff5f935d378b4530325f0762e4d571f8b1994d1a2,Bacterial-Spot(752),Bacterial-Spot (597).jpg,0,0.20000017886675336,0.19999991924654506,0.20000008161531152,0.19999995147620211,0.19999986879518797
655,077a2e50727cf1f30257225e7901520b42547709998224abfb0c1e935f5f610b,Bacterial-Spot(752),Bacterial-Spot (598).jpg,0,0.20000017905390208,0.19999991921952456,0.20000008173783512,0.19999995139045695,0.19999986859828134
656,b5537aa3323969442a3f10c431662c945cb8a71efb21d1cc1d5f6548a4877108,Bacterial-Spot(752),Bacterial-Spot (599).jpg,0,0.20000026378105754,0.19999988099379826,0.20000012041496384,0.19999992838926292,0.19999980642091747
657,22232f5d48d9c4a581c67b45e51e43a6277f57dc04df7df27de02090757efd2d,Bacterial-Spot(752),Bacterial-Spot (6).jpg,0,0.20000008420023907,0.19999996195568623,0.2000000384005236,0.19999997717634452,0.1999999382672066
658,d536a71c32bd2d02e420f2e788e48923a09411af22267fff83e8b03b9816cad7,Bacterial-Spot(752),Bacterial-Spot (60).jpg,4,0.19999998308809688,0.20000000759875258,0.19999999225971363,0.2000000046102312,0.20000001244320564
659,d142102bd5d9fc2e2819b71d27b7ad1ede303536e26e0dbbc7cda785a3608ef4,Bacterial-Spot(752),Bacterial-Spot (600).jpg,0,0.2000000958303924,0.1999999568978239,0.20000004383161155,0.1999999739037263,0.19999992953644585
660,bd4c63971bfec09a18e7c10994ad03061454c5eecefd7a12cf5ab462d4f33e99,Bacterial-Spot(752),Bacterial-Spot (601).jpg,0,0.2000000611341527,0.19999997257503715,0.20000002800829708,0.19999998330841548,0.1999999549740976
661,2de85ff8031dcd99ac097191dc5d74cdb63233aa67f60f112549ce16a67ff3e3,Bacterial-Spot(752),Bacterial-Spot (602).jpg,0,0.2000000021402696,0.199999999202782,0.20000000108574334,0.1999999993162111,0.19999999825499398
662,46cd472dc47cf70e1736d020dee7e802c3c8fe2c9470886a4eb1577fd283083f,Bacterial-Spot(752),Bacterial-Spot (603).jpg,0,0.20000005779308955,0.1999999739903002,0.2000000264236373,0.19999998427142354,0.19999995752154942
663,1c3a298d883c27f68f4019f836698dfafcf3142f34f79e7418ca07a712dca0f7,Bacterial-Spot(752),Bacterial-Spot (604).jpg,0,0.20000005754874484,0.19999997424907412,0.20000002640800277,0.19999998424729834,0.19999995754687994
664,9a9412b0993fc8f2a6f71e6b08d53e953fabea8bbae23ae261c8bbe09eefaac4,Bacterial-Spot(752),Bacterial-Spot (605).jpg,0,0.2000002862487539,0.19999987093079755,0.20000013071886893,0.19999992224516658,0.19999978985641312
665,8e06280ba57112c67a0327290829a1a4adc1b7fd7b5d160143f5895c49d46a08,Bacterial-Spot(752),Bacterial-Spot (606).jpg,0,0.20000015712116012,0.19999992918756965,0.20000007177267445,0.19999995730026404,0.1999998846183317
666,0e223c826d61d6134efbfd0a05798e750c64599cb0c950be105f24d46c44e758,Bacterial-Spot(752),Bacterial-Spot (607).jpg,0,0.2000001548918109,0.19999993012672526,0.20000007071194525,0.19999995794597406,0.19999988632354457
667,ddb0adf46a52601bd6ad9498885b59e2e9f6bb9766d0729cd512183d3378cc69,Bacterial-Spot(752),Bacterial-Spot (608).jpg,4,0.19999992154222365,0.20000003551795906,0.19999996426252817,0.20000002122541902,0.20000005745187016
668,c642c01615f71b8a86d7fe7d729e0a7cf88cc5b4ba4550483acb11fe08430b51,Bacterial-Spot(752),Bacterial-Spot (609).jpg,0,0.20000024506347497,0.19999988948793493,0.20000011190250194,0.19999993344044165,0.19999982010564651
669,69ce38517e09822a95969acb3e53228cdac5202bcd4e976454887eda8e7e6caf,Bacterial-Spot(752),Bacterial-Spot (61).jpg,4,0.19999999303178076,0.20000000308860244,0.1999999967835011,0.2000000019253913,0.20000000517072433
670,5dc6d5d015cc3c48b23ebd0aa67fad7a000f0648f9c5546ae89b556d240d8776,Bacterial-Spot(752),Bacterial-Spot (610).jpg,4,0.1999998393702254,0.20000007266791986,0.199999926801437,0.20000004348611378,0.20000011767430403
671,26ae4ca98d418790e461b71e4b43323201cfeb1d73f026dc2875fdee50fd6ff8,Bacterial-Spot(752),Bacterial-Spot (611).jpg,0,0.2000000473820175,0.19999997874409814,0.20000002170767991,0.19999998706334357,0.19999996510286097
672,3e9645f815965a6846e6d0049c9a1b5d81d09c0ef4700c84a858f42203fb0b5c,Bacterial-Spot(752),Bacterial-Spot (612).jpg,0,0.200000137162971,0.19999993820211512,0.20000006266856135,0.19999996271204484,0.19999989925430772
673,ca9396260d862347b7d5fa36fc081a54a2008ab7824751b09e5ad8bcc0ddfc95,Bacterial-Spot(752),Bacterial-Spot (613).jpg,0,0.20000024021030824,0.19999989165048876,0.20000010966972512,0.19999993477448852,0.19999982369498942
674,f7aa9d05ae3e08aca17379bafe6acf62ddcdc3dab372a4e697fb20cb5d720e97,Bacterial-Spot(752),Bacterial-Spot (614).jpg,0,0.20000028917285465,0.19999986956207857,0.2000001320216492,0.19999992148132573,0.19999978776209174
675,04a63f9bdfd31c7c1a696f31c29074f19475d7acbe5884509cfd23a37945755a,Bacterial-Spot(752),Bacterial-Spot (615).jpg,4,0.1999998312028817,0.20000007633798228,0.1999999230635606,0.2000000457122562,0.20000012368331915
676,0f2f82c7d1b77a5d211ecb64b7f6fbbf9d99b078d42e55a02cb2f5b00c60c3fe,Bacterial-Spot(752),Bacterial-Spot (616).jpg,0,0.20000012275931678,0.1999999447199718,0.20000005610596458,0.19999996661062852,0.19999990980411833
677,e06c0e677df338774e66197e5ca90cf8046fdb36629ff6b94546bb1a6554996e,Bacterial-Spot(752),Bacterial-Spot (617).jpg,0,0.2000000868850199,0.1999999608783083,0.20000003971238417,0.19999997636562328,0.19999993615866443
678,7ec9ca0cbffe87d5f29b845d743abd2f6a7d5d61759cccef1070dbdffeeb379a,Bacterial-Spot(752),Bacterial-Spot (618).jpg,0,0.20000022188879843,0.1999998999636752,0.20000010133656007,0.1999999397196584,0.19999983709130786
679,184eace9d6a75fe338f547da224849587a7d395e4bcff910a4023ce13996fb76,Bacterial-Spot(752),Bacterial-Spot (619).jpg,0,0.20000019518854092,0.19999991198409084,0.20000008913149384,0.19999994698351806,0.1999998567123564
680,37411a535cdff3b51cb279426956a6e76b94a5e81798366e5dc8c2f6c1eb90f3,Bacterial-Spot(752),Bacterial-Spot (62).jpg,4,0.19999997968689034,0.20000000913323301,0.1999999907070914,0.20000000553358943,0.20000001493919578
681,b9aead61f16c83594f72606ad9541d12cc2ff967a720fd974b2dedb733c7164f,Bacterial-Spot(752),Bacterial-Spot (620).jpg,0,0.2000001356886166,0.19999993882107642,0.20000006196567166,0.19999996314055438,0.19999990038408105
682,7a0eeb16d59f7d8a1a18ec90bdcf2619147f973a521b5cfc6742fbde89bed586,Bacterial-Spot(752),Bacterial-Spot (621).jpg,0,0.20000030388540269,0.19999986292534944,0.2000001387384315,0.19999991748663917,0.19999977696417715
683,7d04d56cebe6e90be720af5eaece6f9166f1f5ca5a53447ed2570f9f6d0a5dfa,Bacterial-Spot(752),Bacterial-Spot (622).jpg,0,0.20000015977874488,0.19999992799361244,0.20000007298915953,0.19999995657570807,0.19999988266277505
684,3ef0371548346bcf72d1a397b95f6292b8e4c9ab3643ee292bc30cdeb0e006f6,Bacterial-Spot(752),Bacterial-Spot (623).jpg,0,0.2000001584809529,0.19999992850781143,0.2000000723506419,0.19999995697142434,0.1999998836891695
685,c917c66ade13b97be5f671a81743abb790c68a8bb91306ee8f4bde34a8a42415,Bacterial-Spot(752),Bacterial-Spot (624).jpg,0,0.20000021236365187,0.19999990416183605,0.20000009692431328,0.19999994236570529,0.19999984418449346
686,0b1edbaac16d942b20883c4a8ec0a7237d808866777bb2525f9f58de087277df,Bacterial-Spot(752),Bacterial-Spot (625).jpg,0,0.20000024622873994,0.19999988889911074,0.20000011239372203,0.19999993316258333,0.19999981931584399
687,1d6874add9ca7d50cabe453a40f3a61bae2d532c36f7d491d97b62393a43223f,Bacterial-Spot(752),Bacterial-Spot (626).jpg,0,0.2000002335108115,0.19999989462688916,0.20000010658154527,0.19999993662122417,0.19999982865952998
688,f886034da6a297518acfe10261f59183964cace7d70ded23c12426a7348e14a7,Bacterial-Spot(752),Bacterial-Spot (627).jpg,0,0.20000011820769825,0.19999994673178775,0.20000005400123969,0.19999996787148525,0.19999991318778917
689,4f110afcae8f434ba692bec5fa0ffca8f963a2227b18bdfa9ac18ae00023b119,Bacterial-Spot(752),Bacterial-Spot (628).jpg,0,0.20000023207092577,0.19999989534897536,0.2000001059710673,0.19999993696798152,0.19999982964105015
690,94b6c2d6c7a5210de96454ee10f045becba4c01e79e0a6844a7649dc35ae4dc9,Bacterial-Spot(752),Bacterial-Spot (629).jpg,0,0.20000027033417045,0.19999987811503686,0.20000012345657453,0.19999992656283275,0.1999998015313853
691,238c0a7c09e4533efc3bdd03df941f818ca7fd3ce35a5f7973605a6a32aabd81,Bacterial-Spot(752),Bacterial-Spot (63).jpg,0,0.2000000192119884,0.19999999122701112,0.2000000087023955,0.19999999484888137,0.1999999860097236
692,f64eb10c80cb0f486e3a956edd3ae3b96268077c8b070f41fea0e74115f4c2ca,Bacterial-Spot(752),Bacterial-Spot (630).jpg,0,0.20000022666555914,0.19999989773980964,0.20000010347271155,0.19999993846466163,0.19999983365725807
693,9e8276f049ef9a79ecf9b42a7fcf9f55302db60f4803670d6a16487dc9ce722a,Bacterial-Spot(752),Bacterial-Spot (631).jpg,0,0.20000018747550322,0.19999991543387763,0.20000008559110044,0.19999994909563124,0.19999986240388754
694,56ea1339f73b34d2895f618dcbd6b8edd8ec23963e902ae8f2392712b891fdaa,Bacterial-Spot(752),Bacterial-Spot (632).jpg,0,0.20000022286741365,0.19999989942723367,0.20000010172201316,0.19999993951165282,0.19999983647168668
695,d2899b3504bd3213c9af858426cac7f8a26e6b403ccd310fb9fcb34977a41497,Bacterial-Spot(752),Bacterial-Spot (633).jpg,0,0.20000013851608786,0.19999993760273999,0.20000006329346173,0.19999996233805664,0.1999998982496537
696,1e15f837f878103bf6fc6e7de1c732e8302f3046028ea83bd2efa41d0df0a340,Bacterial-Spot(752),Bacterial-Spot (634).jpg,0,0.20000026890828387,0.19999987866279473,0.2000001227440566,0.1999999270082061,0.19999980267665865
697,187b454d7fe0bd0b4eaaa082c17e25159e73b05cd74cee51cc93adbb636a223b,Bacterial-Spot(752),Bacterial-Spot (635).jpg,0,0.20000019829467727,0.1999999104980504,0.20000009049479167,0.19999994619197423,0.19999985452050648
698,28ccb85d11cbb0e85147ecdaf47c5962f044e48669a6dafb3e20a483f09f4272,Bacterial-Spot(752),Bacterial-Spot (636).jpg,0,0.20000008516129955,0.1999999617427092,0.20000003898147536,0.19999997678080478,0.19999993733371116
699,b3038840e06909cf126b81528346151471b2bcd07efe3c68ba519613e31cee79,Bacterial-Spot(752),Bacterial-Spot (637).jpg,0,0.20000021724636402,0.19999990191806286,0.20000009912683203,0.19999994106508287,0.19999984064365825
700,7053d951a338f99599657a07bc4bc9ee0b8b331f7e5f8487f132f9b5a2f94c18,Bacterial-Spot(752),Bacterial-Spot (638).jpg,0,0.20000011323537456,0.19999994904956042,0.20000005177963412,0.1999999691761348,0.19999991675929615
701,39da22448db659af2bc67809a6f6e30eca466093d42594f91927a318cb90c6e2,Bacterial-Spot(752),Bacterial-Spot (639).jpg,0,0.20000014303720495,0.1999999356393887,0.20000006540660303,0.19999996106420861,0.1999998948525947
702,b505cfa9a940c0a66ea263a1184e426c7e14fa1da01b43b551bd4da4b330621d,Bacterial-Spot(752),Bacterial-Spot (64).jpg,0,0.2000000180585701,0.19999999174900165,0.20000000817682606,0.19999999516086878,0.19999998685473347
703,eceb01fd72e390ea87dbf476519dce988c02ecfa34c88b7d5dffe56d85f89fce,Bacterial-Spot(752),Bacterial-Spot (640).jpg,0,0.20000011460046255,0.19999994847160055,0.20000005242721947,0.19999996878243056,0.19999991571828682
704,6e4aa8579e814ae36bb765bcd9607b300f0e8355d76cf2e675463fde2e307399,Bacterial-Spot(752),Bacterial-Spot (641).jpg,0,0.20000025799257526,0.1999998836112807,0.20000011777639548,0.199999929956959,0.19999981066278952
705,d66c2f30ddd779b1490a3c2aa6ab2fd65d0f81ccc72387aac7b7fdd91895869a,Bacterial-Spot(752),Bacterial-Spot (642).jpg,0,0.20000007104699838,0.19999996812362994,0.20000003254694265,0.19999998060469348,0.19999994767773566
706,3c917cff941d667441d17a7a0e855a80cda56af6458926d33ddd1ec0caaba5b6,Bacterial-Spot(752),Bacterial-Spot (643).jpg,4,0.1999999196195895,0.2000000364113005,0.1999999634017897,0.20000002173178924,0.2000000588355311
707,47bb654e070ec84b9d4af95c404303f31618056482ee0ef4ffa2b2be6e455654,Bacterial-Spot(752),Bacterial-Spot (644).jpg,0,0.20000027919805888,0.19999987407325032,0.2000001274752851,0.19999992418256324,0.19999979507084237
708,d44ec4081b22a4a672b722981eeb401e1eb94899a78df20ed0cdaecc14b029a2,Bacterial-Spot(752),Bacterial-Spot (645).jpg,0,0.20000019445264194,0.19999991240231552,0.20000008885118795,0.19999994713064628,0.19999985716320814
709,45f109aa3730eb4940b540c6877cec80c2f622cee338e888743e4493b09f7eb7,Bacterial-Spot(752),Bacterial-Spot (646).jpg,0,0.2000002910784613,0.19999986868196434,0.20000013287840143,0.1999999209764031,0.19999978638476978
710,b6be1caa300847df0c7253b0bf5c12d9cd198cf2a40e51a57c07e0ffc8e1f729,Bacterial-Spot(752),Bacterial-Spot (647).jpg,4,0.1999999709668438,0.20000001317415358,0.1999999867953901,0.20000000783573174,0.20000002122788077
711,4f7bfbeed1622976ea5be51227c276c748dbad6497ca06f83237f88958d934f9,Bacterial-Spot(752),Bacterial-Spot (648).jpg,0,0.2000002067095953,0.19999990684278357,0.20000009442716507,0.19999994382137326,0.19999984819908273
712,dae55710363e0caa8538e89c55a0eed996497344a2198e8611d16c554574d3dd,Bacterial-Spot(752),Bacterial-Spot (649).jpg,0,0.20000002436915446,0.1999999891610924,0.20000001122473443,0.19999999328967807,0.19999998195534066
713,572972955d68d2da36df3ec9a2888ac84c682e2398cc72754529a038a715bfc8,Bacterial-Spot(752),Bacterial-Spot (65).jpg,4,0.19999998729434476,0.20000000569864193,0.19999999417827818,0.20000000346980704,0.200000009358928
714,95cbd95fbb63e447743f9658f74a8a312a311099109fb4d39c51740ebfbcd576,Bacterial-Spot(752),Bacterial-Spot (650).jpg,4,0.19999995129537593,0.2000000221634013,0.19999997788922588,0.2000000131062825,0.20000003554571447
715,408ee06c8da1f97df80845be20aba82728b63888d23a38b2256b15a982da08aa,Bacterial-Spot(752),Bacterial-Spot (651).jpg,0,0.2000002911370052,0.19999986868815067,0.20000013292635066,0.19999992094087057,0.19999978630762286
716,742625ccd3c79284966acf8f87d061f6e3bd6f284fb1a3a004b97d7ee6fe3203,Bacterial-Spot(752),Bacterial-Spot (652).jpg,0,0.20000011901538742,0.19999994644632954,0.20000005442109328,0.19999996760436448,0.19999991251282526
717,2370a56407d243e708407cde7a62d7d5e4bc27570d1b5b8d4296c68900aa790f,Bacterial-Spot(752),Bacterial-Spot (653).jpg,0,0.20000020397717116,0.199999908040935,0.2000000931576695,0.19999994458433093,0.19999985023989325
718,f8d9bbd06c59024ab08d4dc3d5e10381041c17e38dcbb2e34b21ea8bbc6203ae,Bacterial-Spot(752),Bacterial-Spot (654).jpg,4,0.1999999571922148,0.20000001949099389,0.19999998057331025,0.20000001151291397,0.2000000312305672
719,1810c193b55c5f8378505d0dde2b2638b39c5d50e86950b78e45fc1f70310d73,Bacterial-Spot(752),Bacterial-Spot (655).jpg,0,0.20000007078469334,0.19999996810396933,0.20000003233808109,0.19999998075983738,0.1999999480134189
720,e5b7518493de7e26b35086c269877c5eb6eeb8ba0fe4a8b7303460e22bcb296b,Bacterial-Spot(752),Bacterial-Spot (656).jpg,0,0.20000023091161925,0.1999998959134185,0.20000010546864935,0.1999999372575561,0.19999983044875677
721,d4252466b1d62794846c6636e938b421f590bf23aa2966789914d00f23548f4e,Bacterial-Spot(752),Bacterial-Spot (657).jpg,0,0.20000016665180864,0.19999992493721816,0.20000007615541798,0.1999999546825802,0.1999998775729749
722,4bd5ad4041e461a24c9bc479cc4026aa0d24233be0d86f1ee17aca82dff100da,Bacterial-Spot(752),Bacterial-Spot (658).jpg,0,0.20000024653964957,0.19999988877398073,0.20000011254536815,0.19999993306889197,0.19999981907210956
723,c458e19db7244879c0df3f66798c63e29797c3fbe66dd382c67aa6911fac4692,Bacterial-Spot(752),Bacterial-Spot (659).jpg,0,0.2000000450190406,0.19999997984208814,0.200000020649504,0.19999998768515836,0.19999996680420884
724,cceda8f3494facbe42df5dfc3663e6df2738b2bba1304a79dab778d4d1843d0b,Bacterial-Spot(752),Bacterial-Spot (66).jpg,0,0.20000002975125988,0.19999998648807962,0.2000000135236846,0.19999999197780477,0.19999997825917115
725,6d09d9c568275faf3b7f9507860606007d6fb676fa121c3f3dbefe5989466b8a,Bacterial-Spot(752),Bacterial-Spot (660).jpg,0,0.20000012364304168,0.19999994423682577,0.20000005645499783,0.19999996642206078,0.1999999092430739
726,97a3c9b11a7025cc5f86ec1a1cc72b099dba4412d5c2309996abc13082ffd32f,Bacterial-Spot(752),Bacterial-Spot (661).jpg,0,0.2000000702518363,0.19999996840242695,0.20000003213230116,0.19999998086899365,0.199999948344442
727,5116f16f64ba8332317884603b8b04f9367a887899d2247ce33ee9c76087ed1d,Bacterial-Spot(752),Bacterial-Spot (662).JPG,4,0.19999976826544621,0.20000010472363597,0.19999989432694865,0.20000006280364446,0.20000016988032462
728,8a55ed63a716a122028c4adc5ded3fdde2d03eeb220baa7ae0773b8312e92651,Bacterial-Spot(752),Bacterial-Spot (663).JPG,4,0.19999977751263776,0.2000001005104777,0.19999989852171499,0.2000000603185646,0.20000016313660507
729,2122b7fb8af3abe17693f4423ecc9385ee5e5482d3bb8dbec5cf9e197b259fc3,Bacterial-Spot(752),Bacterial-Spot (664).JPG,4,0.19999983573786212,0.2000000743206837,0.19999992515226497,0.20000004446364636,0.20000012032554293
730,7ee27c8c70f62941c6172113a89e6a9aef3270266370944a0ff480e81e9266cf,Bacterial-Spot(752),Bacterial-Spot (665).JPG,4,0.19999978681485187,0.20000009629923515,0.19999990275871496,0.20000005780189825,0.20000015632529963
731,d7d40992f6e72ae366076812c051536229505b7869eee675bbf15085b9564d23,Bacterial-Spot(752),Bacterial-Spot (666).JPG,4,0.19999974243599764,0.20000011635629014,0.19999988252262252,0.20000006982821486,0.20000018885687487
732,fb8a6bee757c882b2385bbcffd01c0d089f672d561b49cc6e731eddc6bdf16d7,Bacterial-Spot(752),Bacterial-Spot (667).JPG,4,0.19999983147147088,0.2000000761592339,0.19999992314891343,0.2000000456743258,0.20000012354605598
733,e15d11b1b14d2eb897bac19d59583147e4b3a8e40fc89347cb74259cc65f54b5,Bacterial-Spot(752),Bacterial-Spot (668).JPG,4,0.19999980090391895,0.20000008991963916,0.1999999091753794,0.20000005399116658,0.200000146009896
734,27579900fee374d11501d78780ce2bc8f823ff26fb09f031518b29fcddc92e15,Bacterial-Spot(752),Bacterial-Spot (669).JPG,4,0.1999997586115311,0.20000010904378215,0.1999998898972103,0.20000006544596996,0.20000017700150652
735,0db1f8c3a66ffa5a9e93b6f452eb6e5ec6757cd1372398d851c416b078895b1a,Bacterial-Spot(752),Bacterial-Spot (67).jpg,4,0.19999997027724203,0.20000001337976533,0.199999986412474,0.2000000080873013,0.20000002184321727
736,92bdb563994b57903384dc965ec22229f8f22494cab7933748c5f51c126e4063,Bacterial-Spot(752),Bacterial-Spot (670).JPG,4,0.1999997820246538,0.20000009849126726,0.19999990059193254,0.20000005908350105,0.20000015980864527
737,f8c59ea1adbe462e6ce09a113487fd3ea026140ea23a44a90e72152fada50201,Bacterial-Spot(752),Bacterial-Spot (671).JPG,4,0.19999979343388918,0.20000009332233443,0.19999990578633833,0.20000005599928922,0.20000015145814873
738,31f4d89539fc05670a15544ddbb3636ee849ac0783aeadaec08e5698bac0d066,Bacterial-Spot(752),Bacterial-Spot (672).JPG,4,0.19999976962262725,0.2000001040938096,0.19999989493521916,0.20000006244593382,0.20000016890241012
739,43a5ebc22522d228fe927122eba7ab55d0644384651e674f547d947e1cec800d,Bacterial-Spot(752),Bacterial-Spot (673).JPG,4,0.1999998327885531,0.20000007555766006,0.19999992374541667,0.2000000453212148,0.20000012258715538
740,3ae874ae861dea16f9dd9f0eb7c85a0395d6bc42501b0e6f2d8179a7a35eb927,Bacterial-Spot(752),Bacterial-Spot (674).JPG,4,0.1999998417016956,0.20000007155750754,0.19999992782789242,0.20000004288885734,0.20000011602404713
741,5d031fe48eb22828aa73e1a2be366fa9e99b0fabd7e9bcde48574d94c5fa7e99,Bacterial-Spot(752),Bacterial-Spot (675).JPG,4,0.1999997277026809,0.20000012302316106,0.19999987580973777,0.2000000738158643,0.20000019964855592
742,c3e8b77548a0558cc64ce4398d4d96837d5372e48d736a05a701dd1fd59d0ecf,Bacterial-Spot(752),Bacterial-Spot (676).JPG,4,0.19999976479088866,0.20000010621039674,0.19999989268867163,0.20000006379620144,0.20000017251384156
743,33ed423f07afc092833f7ced85b10af94a5e408725c931ec0b80c32315a138ef,Bacterial-Spot(752),Bacterial-Spot (677).JPG,4,0.1999998135012365,0.20000008427347396,0.1999999149500157,0.20000005054869655,0.20000013672657738
744,78600ac51810efac16710ad8e86b56b141867ca32ae7be8129da8c0238bd8fd5,Bacterial-Spot(752),Bacterial-Spot (678).JPG,4,0.19999980084830682,0.20000008998182794,0.1999999091739674,0.2000000539837636,0.2000001460121342
745,7993d2224a577f70a5d79510c6b59166b0ffd5cb63fe8180fcac926b08cd3aab,Bacterial-Spot(752),Bacterial-Spot (679).JPG,4,0.19999975169262643,0.2000001122301685,0.19999988678060535,0.20000006728476188,0.2000001820118378
746,6393eaa5341bf53b88a4119bd6dd48dee8abb94ceb2945990bb6b7e7ea01542a,Bacterial-Spot(752),Bacterial-Spot (68).jpg,4,0.1999999698553458,0.20000001354008795,0.19999998620065335,0.20000000822038144,0.20000002218353147
747,ac2807ef3075b063c0ff4a2bca503a4d9a0663335b86afeaa49d57c404e5e94c,Bacterial-Spot(752),Bacterial-Spot (680).JPG,4,0.19999979013797511,0.20000009476770803,0.19999990425488545,0.20000005691941203,0.2000001539200195
748,f748d7b7881eae1a84db26fb98de6f03de8dfaf0a11b48c7dff28e4da663f59c,Bacterial-Spot(752),Bacterial-Spot (681).JPG,4,0.19999973045804517,0.20000012174112997,0.19999987704246383,0.20000007309165818,0.20000019766670296
749,678fd9ec474da623ddfa63371990dfce3acbfb6d4c0542bea3693d7826c00166,Bacterial-Spot(752),Bacterial-Spot (682).JPG,4,0.199999768410696,0.20000010465624582,0.1999998943920327,0.20000006276537532,0.20000016977565013
750,2f2be8dc936e688d56f923dc6aeba47592f3504de7400440d0f63187fe1b270e,Bacterial-Spot(752),Bacterial-Spot (683).JPG,4,0.1999997575461314,0.20000010953559166,0.19999988941803168,0.20000006572838766,0.20000017777185766
751,8f6b7ce96ab0d9bf8955664864d2a6634b4651f0a9851c012e3ae961973bf703,Bacterial-Spot(752),Bacterial-Spot (684).JPG,4,0.1999997819030582,0.20000009852837147,0.19999990052500233,0.2000000591273248,0.2000001599162432
752,a3d6a8adfb421d2dff99b02696a6320166c0ab1e6e0b5ac25106c5b0606af01f,Bacterial-Spot(752),Bacterial-Spot (685).jpg,0,0.20000016301729892,0.19999992647429116,0.20000007443009934,0.1999999557320877,0.1999998803462229
753,242b4cf63b1f88b65ff1d82010d2e4c677a0f8e4a81f5a51a69f3ea0c2cfa43a,Bacterial-Spot(752),Bacterial-Spot (686).jpg,0,0.20000017004404916,0.1999999233435963,0.20000007766325092,0.19999995380037253,0.1999998751487312
754,4e463baa6d67cd5917d6bb1254099237bb92d0e5cc7efffb8a5e9bcb9c234f36,Bacterial-Spot(752),Bacterial-Spot (687).jpg,0,0.2000000174165098,0.1999999923029249,0.2000000080542808,0.19999999517411726,0.1999999870521673
755,8f119dcf03c50ac5f270b60a3e43ab2cf512db99ca24744de8319ecf2eed49cf,Bacterial-Spot(752),Bacterial-Spot (688).jpg,0,0.2000000833372504,0.1999999623953269,0.20000003803898847,0.19999997737975578,0.19999993884867842
