feature_row,source_id,class_label,hard_label,entropy,membership_0,membership_1,membership_2,membership_3,membership_4
588,b3f0e77ae41b0ffb692f87fb77506c76c92a0a6c1578141c8b4d7065b6aedee5,Bacterial-Spot(752),2,0.9999999999999339,0.20000005340648117,0.20000006494425895,0.20000009634223453,0.1999999299963454,0.1999998553106799
589,91615734d78dbfb8d89b0e37853f68d02ac52e77670685c5373dd322afbd44d6,Bacterial-Spot(752),4,0.9999999999999953,0.1999999864287398,0.19999998350135914,0.19999997550567655,0.20000001779944196,0.20000003676478262
590,7ab6ec5170eddc437f840a01426ef7a48cdafd30d8d837e369cc006c9d6a36bb,Bacterial-Spot(752),2,0.9999999999999687,0.20000003652169268,0.20000004440765898,0.20000006587778218,0.1999999521316373,0.19999990106122878
591,a67e623101c18ef3fbbcfa57ffd62793edef321684766c0aef90a7a135ae4e73,Bacterial-Spot(752),4,0.9999999999999989,0.19999999542279917,0.19999999443232797,0.1999999917689514,0.20000000597933337,0.200000012396588
592,5b876d759d94cfaf19df32b7f8152e882fd3429d77f01f95dc5e071bebbe1fd4,Bacterial-Spot(752),4,0.9999999999999962,0.199999988494563,0.19999998601101493,0.19999997924570315,0.2000000150807951,0.20000003116792373
593,dacb85f28e16730fadef4ad1bb806d5418b64526b6a9733fe5f774c3a4ccc2b9,Bacterial-Spot(752),4,0.9999999999999953,0.19999998666790306,0.19999998379224426,0.1999999759416437,0.20000001748247725,0.20000003611573175
594,38614cef8f6d58424a42cb34e806299921dd24be0b99e9827338900a350af3ef,Bacterial-Spot(752),4,0.9999999999999731,0.19999996622454036,0.19999995892953235,0.1999999390716321,0.20000004427177645,0.2000000915025187
595,2c76f3da7d9af3dc6d1231b21185de66c6d44a39e281aa1f431c77eaf808bd85,Bacterial-Spot(752),2,0.999999999999986,0.20000002417465254,0.20000002939530342,0.20000004360463478,0.19999996831607614,0.19999993450933323
596,4e6d1ceb0fc0e908bb7a88e3885dd107f694e8c9d59f1679c1342e937a67315e,Bacterial-Spot(752),2,0.9999999999999193,0.20000005897847117,0.20000007171081488,0.2000001063867,0.19999992269629716,0.19999984022771677
597,f5c2c26e7f9ab0497ccde82fc4a909366651b77629873843ce614b4e0db1eaf2,Bacterial-Spot(752),2,0.9999999999999993,0.20000000259154924,0.20000000315073305,0.20000000467110748,0.19999999660596174,0.19999999298064855
598,e64a5c43506eff2d459bfb123b380af8a5a7833b326025ce487471ca2eb7ef9d,Bacterial-Spot(752),4,0.999999999999988,0.19999997778145376,0.19999997298017566,0.199999959925689,0.20000002911803294,0.20000006019464867
599,67d821fff48fa549e6c45375063e064ba8f364dbaa39a513fc96b4a6043ba42c,Bacterial-Spot(752),4,0.999999999999999,0.19999999675565566,0.19999999605514335,0.1999999941450177,0.20000000425452594,0.2000000087896573
600,ef9713a58dd484af2cc7de4e77a1d9151cc5af3111df0d5e35fc939c83dbc108,Bacterial-Spot(752),2,0.9999999999997675,0.20000010049181877,0.20000012219562635,0.20000018125760585,0.19999986829534858,0.19999972775960048
601,04aac2468caf03559b2121fc6bfd81b19b874f96b9b77f27ac4a417aa1f94085,Bacterial-Spot(752),4,0.9999999999999994,0.1999999997055455,0.19999999963934414,0.1999999994715722,0.20000000038332252,0.2000000008002157
602,5696f94a209a91c72ab9b9c491764818fb8278828f1243d279433a90acd820b5,Bacterial-Spot(752),4,0.999999999999999,0.1999999958918419,0.1999999950003006,0.19999999261126186,0.2000000053669691,0.2000000111296266
603,625256815721182a3ed9de8e8570c480c75b78891f9329279aa4b0a3e6ea303f,Bacterial-Spot(752),4,0.9999999999999984,0.19999999369316215,0.1999999923295626,0.19999998862370064,0.2000000082659511,0.20000001708762358
604,b6c53074ac8abd66a3abb079cb8f829cb457efebf29de93e197ce35ee4f60785,Bacterial-Spot(752),4,0.9999999999999942,0.19999998497276197,0.1999999817249176,0.1999999728969929,0.20000001969291967,0.2000000407124079
605,b8e40f44e77842cea3665a910b80cac50d3b7f2af6d60e7fcbc7cd73ba71304f,Bacterial-Spot(752),2,0.9999999999999791,0.2000000295397108,0.20000003591640367,0.2000000532872711,0.19999996127970862,0.19999991997690564
606,494c9b85900f3dfb504f0d8c44b9100f3500e54a2406b5e9b02fcf37600da33a,Bacterial-Spot(752),2,0.9999999999999879,0.20000002229579608,0.2000000271103629,0.20000004022100468,0.1999999707743922,0.19999993959844406
607,f787015586983b46b52b78d1995d25cfdab16a7393c8cf6cbc7256c627c97507,Bacterial-Spot(752),2,0.9999999999999061,0.2000000637277217,0.20000007748896037,0.20000011496338105,0.19999991646454082,0.19999982735539598
608,7cba19ec72495bd043aeb9dd0ecaa9a44cc3396c1ca1c1970cfd9342ac8fc2d7,Bacterial-Spot(752),4,0.9999999999999938,0.19999998441745082,0.19999998104777275,0.1999999718946234,0.20000002042090112,0.20000004221925188
609,4a6a26e27c2c54e4b7b956145baac12d3e05478e4b2e4569cda4b65080393c9e,Bacterial-Spot(752),4,0.9999999999999863,0.19999997622017565,0.1999999710816933,0.19999995710115306,0.20000003117076165,0.2000000644262163
610,12b1d20b7823927f3f037eaf36efaf34c208d1573e5a7e58c936d4810d992b38,Bacterial-Spot(752),2,0.9999999999999739,0.20000003323084917,0.2000000404130035,0.20000005993833944,0.19999995644897792,0.19999990996882996
611,ab6301fd3ef35e3e6e39a7aaaab8c951f2b6f277a3b4b3e31ad9d3340569a831,Bacterial-Spot(752),4,0.9999999999999987,0.1999999940095249,0.19999999271232896,0.1999999891946418,0.2000000078506684,0.20000001623283595
612,d92761e57c213d98a94dc18828a462d78d97eff4cb9c71a49b5dcd06d555712f,Bacterial-Spot(752),4,0.9999999999999979,0.19999999215586994,0.19999999045797037,0.1999999858504825,0.20000001028055647,0.2000000212551206
613,6b06fdb7d2a8435aa70b1b403b72a4127eb654b465c8205b14c3608d805ee25a,Bacterial-Spot(752),4,0.9999999999999941,0.19999998492368476,0.19999998166385427,0.19999997281827897,0.20000001974940215,0.20000004084477968
614,bb36d3053c7ca798037d47cf14b31799484358cdedb0531725d0533bcee49eb8,Bacterial-Spot(752),2,0.999999999999888,0.20000006964105993,0.20000008468558592,0.20000012561342592,0.19999990872803772,0.19999981133189054
615,b078243dc9114cd92ace858e45fb2fe39f27f7f50b07f3e83d750d48503c79e1,Bacterial-Spot(752),2,0.9999999999999841,0.20000002570454595,0.20000003125204735,0.20000004635793595,0.1999999663150271,0.19999993037044367
616,b7cea25b1377c4c636a3de1561260c6826e8b887d261786633087d57dcd04a08,Bacterial-Spot(752),2,0.9999999999999748,0.2000000327764518,0.2000000398541112,0.2000000591260072,0.19999995703756943,0.19999991120586044
617,9629f1af7d796bde71a5e0a2a2cb57d7507fdaaf3f9ea79987e1f69425eba3fc,Bacterial-Spot(752),2,0.999999999999954,0.2000000444241253,0.20000005401972112,0.20000008013176432,0.19999994177507982,0.1999998796493095
618,a9ca39932dcef6d335b4158bfaf5c8bce770c11c9feabce1faf6c07b3e67c50e,Bacterial-Spot(752),4,0.9999999999999919,0.19999998206495584,0.19999997818867477,0.19999996765104375,0.20000002350467916,0.2000000485906465
619,0557e1b082ffdffce2b1934045fcd4a8b4bb13eb0c4e6b625c842f1ee5e139d7,Bacterial-Spot(752),4,0.9999999999999886,0.19999997829539407,0.1999999736071005,0.19999996084532876,0.20000002845055997,0.20000005880161673
620,3aa0ba627a6834cf57960982a76573cfbbc9a49ee90f3b0b0607b0707399d287,Bacterial-Spot(752),4,0.9999999999999593,0.19999995824422398,0.19999994922399036,0.19999992467362826,0.20000005473343427,0.20000011312472313
621,1d58607ebee0385a8e9e56131083288628d6014ef97df37fd4ae21739a98d62f,Bacterial-Spot(752),4,0.9999999999999979,0.19999999221232156,0.19999999053019435,0.19999998596144913,0.20000001020027605,0.20000002109575898
622,cdca391542e86c389531dd77baca2bbe1b2b1e87bf012c011197d80b463dd0f1,Bacterial-Spot(752),4,0.9999999999999993,0.19999999771079324,0.1999999972199199,0.19999999584066466,0.20000000302430496,0.20000000620431718
623,c78741cc50058e53dff86f37651dbab4631e9ff71e6eeb0e273ce738825d841d,Bacterial-Spot(752),2,0.999999999999993,0.2000000168189594,0.20000002045767348,0.20000003032195585,0.19999997796954797,0.1999999544318633
624,496462aff51cade22513994132b7f160eee5392fd75ea4644b9c0cf01b35c0ec,Bacterial-Spot(752),4,0.9999999999999871,0.19999997712001025,0.19999997217422968,0.1999999587462724,0.2000000299740803,0.20000006198540726
625,6d51fed51ed3f24c42e30337ccfe5321cffa321e389ae4cb33283b7953435590,Bacterial-Spot(752),4,0.9999999999999977,0.1999999914633861,0.1999999896170653,0.19999998461003546,0.2000000111817322,0.20000002312778084
626,1085ec9deda5e40f6e4cae23263a0d029d3b419f39ee706b3bb2169300a5e4f9,Bacterial-Spot(752),4,0.999999999999985,0.19999997503257064,0.19999996963607794,0.19999995496864229,0.20000003271953856,0.2000000676431705
627,b3e9621764f7f89f0e376bc70b1555408657be79974623d9ea58152e0961bb98,Bacterial-Spot(752),2,0.9999999999999984,0.20000000600056636,0.20000000729384557,0.20000001084147678,0.19999999212109928,0.19999998374301192
628,3f2b6b9185d9859c77d7982ac950423bdfffd1b150c2a347a49076a591510b32,Bacterial-Spot(752),4,0.9999999999999936,0.1999999839715477,0.19999998050586668,0.19999997109318143,0.20000002100318132,0.20000004342622302
629,d9d70b3617728cf3af4e49c2a3d2903de66d42d7eb0b4e07e5251841afcbe346,Bacterial-Spot(752),2,0.999999999999953,0.20000004490631157,0.20000005461036366,0.2000000809804234,0.19999994116025702,0.1999998783426443
630,556cc90ddfe61811e06ac06be64428ad0c2af4b8787f140cad2ec58a915a6a5c,Bacterial-Spot(752),4,0.999999999999999,0.1999999966729509,0.19999999594995718,0.19999999399513052,0.20000000436248494,0.20000000901947637
631,f21e90203575c3733c4e373ec6c33bb68f61af69ec04d8333dc37f8e328e80a5,Bacterial-Spot(752),2,0.999999999999951,0.2000000458598461,0.20000005576075558,0.20000008272273168,0.1999999398913859,0.19999987576528083
632,cec05312f33d77af95532b57d2917ae9b5af58783933e1012f8e157492916652,Bacterial-Spot(752),2,0.9999999999999988,0.200000005095495,0.20000000619270036,0.20000000917038552,0.1999999933368975,0.19999998620452167
633,0cac017499f30d7adf2e0cc66c7822d8e32850fda8a3f68a9a271ee906158612,Bacterial-Spot(752),2,0.9999999999997372,0.20000010679198144,0.20000012986260618,0.20000019261462454,0.19999986004470605,0.1999997106860818
634,4797e64e12005eb87d467ea0f57deb95f35abae622ad0d2ee952c49f190c1885,Bacterial-Spot(752),2,0.9999999999999319,0.20000005415079122,0.2000000658456405,0.20000009766569404,0.1999999290347659,0.1999998533031082
635,ddebaae478e31f2632d21bdf70b0d9fe63425a3be2fd0cdf2f1c2452f02dcc27,Bacterial-Spot(752),4,0.9999999999999876,0.1999999773689724,0.19999997247869195,0.1999999591870939,0.20000002965447805,0.20000006131076373
636,2b67b990f83d629002473fd1de1ceae1a428b11195997852f996f83d86a19d44,Bacterial-Spot(752),2,0.9999999999999153,0.20000006046617275,0.2000000735247356,0.2000001090475225,0.1999999207648803,0.19999983619668876
637,ebd3bf2a9760bafa219a782e31fa4afc7face05d5d8b0a84e5ebfaa63556a8b9,Bacterial-Spot(752),2,0.999999999999989,0.2000000213868008,0.20000002601203942,0.2000000385666585,0.19999997197856664,0.19999994205593463
638,b6f78a92ff1024f20667400b4330f02418edf3a056e333c16aca3b736408d2e6,Bacterial-Spot(752),2,0.9999999999999863,0.20000002371714873,0.2000000288384627,0.2000000427617449,0.19999996892922023,0.19999993575342342
639,5199bb70e5853c7ba547798d4ecb1b90f6458e998d5d39bb692e6d323d416b3f,Bacterial-Spot(752),4,0.9999999999999982,0.19999999284026368,0.19999999129746623,0.1999999870568442,0.2000000094067354,0.20000001939869055
640,39ea301bfefa5eba824dbe27fd0cf6ac884ef61ee98913034cbea2155ce9a0b6,Bacterial-Spot(752),4,0.9999999999999734,0.19999996646260831,0.19999995921757344,0.19999993949126324,0.200000043967007,0.20000009086154796
641,a4f4b0fc217e796f3abb06e64229f40dc64f88af4284d9ef11a2aae5d908119a,Bacterial-Spot(752),2,0.9999999999999278,0.2000000557976886,0.2000000678456322,0.2000001006290317,0.1999999268813456,0.19999984884630193
642,597c7b93a3eaac8078255684fd2fb536885ff59834b61c8c4716da4c9fed4e3d,Bacterial-Spot(752),2,0.9999999999998156,0.20000008947944053,0.20000010881020883,0.20000016137925525,0.1999998827410872,0.1999997575900082
643,43cc4d2f5f1377af4b88911d9357f5d2dc107c564eb1fd03c0a8b4a3140a22be,Bacterial-Spot(752),4,0.9999999999999845,0.19999997445283166,0.19999996893577487,0.19999995389913053,0.2000000334986778,0.20000006921358512
644,2d63eed8140134dadbbbbfe16f776259b217f71a85b069c133e2c327a4f71f7c,Bacterial-Spot(752),2,0.9999999999998965,0.20000006690903896,0.20000008135859165,0.20000012068186962,0.19999991231052627,0.19999981873997358
645,e4d39b392cd66d6bd25b0aece5f58c589b4737ea8235371166dd0102146e7c9c,Bacterial-Spot(752),2,0.9999999999998446,0.20000008211039288,0.20000009984141162,0.20000014810266148,0.19999989238568625,0.19999977755984777
646,a741051f5cd7cf597db9b34b5ddd95ccae81f0b884803c0c6114a23cadcbf0ae,Bacterial-Spot(752),4,0.9999999999999973,0.19999999059304804,0.19999998855975576,0.19999998305411523,0.20000001231188347,0.20000002548119744
647,1a6de49a38c0cec3636fd050787d75c31f7d3635650de6b91b6f41146ea3521b,Bacterial-Spot(752),2,0.9999999999998077,0.20000009139200467,0.20000011112715135,0.2000001648411348,0.19999988022326884,0.19999975241644044
648,a41c7f2e49709ef976146ee6a13d0cdef410f7307e3e93d94145e2583b2e446c,Bacterial-Spot(752),4,0.9999999999999973,0.19999999086055595,0.19999998888312678,0.19999998349475626,0.20000001199315046,0.20000002476841042
649,2768b784c2e8d3eec545cf42244d69b5c825b00e0909934b5c66c7cdf4cc0dba,Bacterial-Spot(752),2,0.9999999999999993,0.2000000018348298,0.20000000223065406,0.20000000328766918,0.19999999761201867,0.1999999950348283
650,55f0ef491f6f8ba4a17822bd3889c01137a886a7d2139400778c3369e7303980,Bacterial-Spot(752),2,0.9999999999999433,0.2000000493781818,0.2000000600410939,0.20000008905877942,0.1999999352884144,0.19999986623353042
651,3aae240e7872cee557883ab1c17c9d3fa9074fa7f91b6ff22eacb1272b96891e,Bacterial-Spot(752),2,0.9999999999998744,0.2000000737608987,0.20000008969021366,0.2000001330201829,0.19999990334618623,0.19999980018251842
652,f5bbd7281ab8ed4326e9746685dfc935d61cf21751d442fece537165e4834c02,Bacterial-Spot(752),2,0.9999999999997747,0.20000009889550546,0.200000120254464,0.20000017838696044,0.19999987038078657,0.1999997320822835
653,579db28410f1249b25f6ed95566583a82c1d0e1b23cee881ca493e089c641046,Bacterial-Spot(752),2,0.9999999999999356,0.20000005274521346,0.20000006413234278,0.20000009514508002,0.19999993086477666,0.19999985711258694
654,ce1f873d98d932ebe1218b8ff5f935d378b4530325f0762e4d571f8b1994d1a2,Bacterial-Spot(752),2,0.9999999999999714,0.20000003491439927,0.2000000424488998,0.20000006296955591,0.1999999542442997,0.19999990542284543
655,077a2e50727cf1f30257225e7901520b42547709998224abfb0c1e935f5f610b,Bacterial-Spot(752),2,0.9999999999999021,0.2000000650993235,0.2000000791557182,0.2000001174191115,0.19999991468072262,0.19999982364512411
656,b5537aa3323969442a3f10c431662c945cb8a71efb21d1cc1d5f6548a4877108,Bacterial-Spot(752),2,0.999999999999704,0.2000001133872673,0.2000001378765104,0.2000002045140352,0.199999851397045,0.19999969282514202
657,22232f5d48d9c4a581c67b45e51e43a6277f57dc04df7df27de02090757efd2d,Bacterial-Spot(752),2,0.9999999999999909,0.20000001910870302,0.20000002323373012,0.20000003446811204,0.19999997495447802,0.19999994823497672
658,d536a71c32bd2d02e420f2e788e48923a09411af22267fff83e8b03b9816cad7,Bacterial-Spot(752),4,0.9999999999999973,0.19999999081015024,0.1999999888230339,0.1999999834416465,0.20000001203032605,0.20000002489484342
659,d142102bd5d9fc2e2819b71d27b7ad1ede303536e26e0dbbc7cda785a3608ef4,Bacterial-Spot(752),2,0.9999999999998247,0.20000008721604354,0.20000010605678534,0.2000001573047028,0.1999998857011199,0.19999976372134853
660,bd4c63971bfec09a18e7c10994ad03061454c5eecefd7a12cf5ab462d4f33e99,Bacterial-Spot(752),2,0.9999999999999888,0.20000002161331784,0.2000000262802529,0.20000003897508592,0.19999997168028236,0.1999999414510611
661,2de85ff8031dcd99ac097191dc5d74cdb63233aa67f60f112549ce16a67ff3e3,Bacterial-Spot(752),2,0.999999999999999,0.20000000404474502,0.20000000492150688,0.20000000726564607,0.1999999947226416,0.1999999890454604
662,46cd472dc47cf70e1736d020dee7e802c3c8fe2c9470886a4eb1577fd283083f,Bacterial-Spot(752),4,0.9999999999999977,0.19999999124956858,0.19999998935615956,0.19999998421241522,0.20000001147096536,0.20000002371089143
663,1c3a298d883c27f68f4019f836698dfafcf3142f34f79e7418ca07a712dca0f7,Bacterial-Spot(752),2,0.999999999999798,0.20000009364558582,0.20000011387939184,0.2000001688986001,0.19999987727783494,0.19999974629858736
664,9a9412b0993fc8f2a6f71e6b08d53e953fabea8bbae23ae261c8bbe09eefaac4,Bacterial-Spot(752),2,0.9999999999998198,0.20000008844134978,0.20000010754107722,0.20000015952428346,0.19999988408670616,0.19999976040658346
665,8e06280ba57112c67a0327290829a1a4adc1b7fd7b5d160143f5895c49d46a08,Bacterial-Spot(752),2,0.9999999999999717,0.20000003466568997,0.20000004214937644,0.20000006251667551,0.19999995457414832,0.1999999060941097
666,0e223c826d61d6134efbfd0a05798e750c64599cb0c950be105f24d46c44e758,Bacterial-Spot(752),2,0.9999999999999817,0.20000002783518908,0.20000003384320453,0.20000005020185016,0.1999999635219664,0.19999992459778995
667,ddb0adf46a52601bd6ad9498885b59e2e9f6bb9766d0729cd512183d3378cc69,Bacterial-Spot(752),4,0.9999999999999906,0.19999998039743414,0.1999999761639843,0.19999996462347414,0.20000002570603226,0.2000000531090752
668,c642c01615f71b8a86d7fe7d729e0a7cf88cc5b4ba4550483acb11fe08430b51,Bacterial-Spot(752),2,0.9999999999999399,0.20000005085802214,0.2000000618408796,0.2000000917229903,0.19999993335279764,0.1999998622253103
669,69ce38517e09822a95969acb3e53228cdac5202bcd4e976454887eda8e7e6caf,Bacterial-Spot(752),4,0.9999999999999979,0.1999999920375906,0.1999999903142285,0.1999999856563956,0.20000001042073912,0.20000002157104624
670,5dc6d5d015cc3c48b23ebd0aa67fad7a000f0648f9c5546ae89b556d240d8776,Bacterial-Spot(752),4,0.9999999999999706,0.19999996469931228,0.1999999570775778,0.19999993631515667,0.20000004627545762,0.20000009563249552
671,26ae4ca98d418790e461b71e4b43323201cfeb1d73f026dc2875fdee50fd6ff8,Bacterial-Spot(752),2,0.9999999999997914,0.2000000951409563,0.20000011569411552,0.20000017161388434,0.19999987530332544,0.1999997422477185
672,3e9645f815965a6846e6d0049c9a1b5d81d09c0ef4700c84a858f42203fb0b5c,Bacterial-Spot(752),2,0.9999999999998749,0.20000007358283675,0.20000008947714465,0.20000013271454392,0.19999990356828648,0.19999980065718814
673,ca9396260d862347b7d5fa36fc081a54a2008ab7824751b09e5ad8bcc0ddfc95,Bacterial-Spot(752),2,0.9999999999998492,0.20000008083030146,0.2000000982847496,0.2000001457984755,0.199999894059694,0.19999978102677946
674,f7aa9d05ae3e08aca17379bafe6acf62ddcdc3dab372a4e697fb20cb5d720e97,Bacterial-Spot(752),2,0.9999999999998579,0.20000007847705137,0.20000009542223537,0.2000001415461023,0.19999989714967026,0.1999997874049406
675,04a63f9bdfd31c7c1a696f31c29074f19475d7acbe5884509cfd23a37945755a,Bacterial-Spot(752),2,0.9999999999999775,0.20000003092133586,0.2000000376073716,0.20000005576671842,0.19999995948092647,0.19999991622364763
676,0f2f82c7d1b77a5d211ecb64b7f6fbbf9d99b078d42e55a02cb2f5b00c60c3fe,Bacterial-Spot(752),2,0.9999999999998386,0.20000008363243868,0.2000001016955215,0.2000001508336755,0.19999989040262398,0.19999977343574027
677,e06c0e677df338774e66197e5ca90cf8046fdb36629ff6b94546bb1a6554996e,Bacterial-Spot(752),4,0.9999999999999739,0.1999999667181005,0.19999995952833638,0.19999993994467768,0.20000004363787882,0.20000009017100664
678,7ec9ca0cbffe87d5f29b845d743abd2f6a7d5d61759cccef1070dbdffeeb379a,Bacterial-Spot(752),2,0.9999999999997943,0.20000009449653133,0.20000011490645447,0.2000001704297935,0.19999987616381878,0.1999997440034019
679,184eace9d6a75fe338f547da224849587a7d395e4bcff910a4023ce13996fb76,Bacterial-Spot(752),4,0.9999999999999993,0.19999999949572647,0.19999999938494709,0.19999999907285282,0.20000000067408547,0.20000000137238821
680,37411a535cdff3b51cb279426956a6e76b94a5e81798366e5dc8c2f6c1eb90f3,Bacterial-Spot(752),4,0.9999999999999908,0.19999998042279227,0.19999997619224968,0.1999999646969099,0.20000002565093555,0.20000005303711263
681,b9aead61f16c83594f72606ad9541d12cc2ff967a720fd974b2dedb733c7164f,Bacterial-Spot(752),2,0.999999999999831,0.2000000855930849,0.2000001040819633,0.2000001543709165,0.1999998878328474,0.1999997681211879
682,7a0eeb16d59f7d8a1a18ec90bdcf2619147f973a521b5cfc6742fbde89bed586,Bacterial-Spot(752),2,0.9999999999998367,0.20000008416211712,0.2000001023379312,0.2000001517920467,0.19999988970573765,0.1999997720021673
683,7d04d56cebe6e90be720af5eaece6f9166f1f5ca5a53447ed2570f9f6d0a5dfa,Bacterial-Spot(752),2,0.9999999999997591,0.2000001022811762,0.2000001243708562,0.20000018448103357,0.19999986595318384,0.1999997229137501
684,3ef0371548346bcf72d1a397b95f6292b8e4c9ab3643ee292bc30cdeb0e006f6,Bacterial-Spot(752),2,0.9999999999999388,0.2000000512710714,0.20000006233996076,0.20000009247732817,0.19999993280360623,0.19999986110803342
685,c917c66ade13b97be5f671a81743abb790c68a8bb91306ee8f4bde34a8a42415,Bacterial-Spot(752),2,0.9999999999999126,0.20000006136646514,0.20000007461491973,0.2000001106780678,0.19999991957887153,0.19999983376167582
686,0b1edbaac16d942b20883c4a8ec0a7237d808866777bb2525f9f58de087277df,Bacterial-Spot(752),2,0.9999999999997405,0.2000001061473601,0.20000012907352552,0.20000019146525652,0.19999986087819233,0.19999971243566553
687,1d6874add9ca7d50cabe453a40f3a61bae2d532c36f7d491d97b62393a43223f,Bacterial-Spot(752),2,0.9999999999999029,0.20000006482864088,0.20000007882314022,0.20000011692959266,0.19999991503576595,0.1999998243828603
688,f886034da6a297518acfe10261f59183964cace7d70ded23c12426a7348e14a7,Bacterial-Spot(752),2,0.9999999999999125,0.2000000615588111,0.20000007485525284,0.2000001110197437,0.19999991933220562,0.19999983323398687
689,4f110afcae8f434ba692bec5fa0ffca8f963a2227b18bdfa9ac18ae00023b119,Bacterial-Spot(752),2,0.9999999999999435,0.20000004934833032,0.20000006000394135,0.2000000889917977,0.19999993533744614,0.1999998663184845
690,94b6c2d6c7a5210de96454ee10f045becba4c01e79e0a6844a7649dc35ae4dc9,Bacterial-Spot(752),2,0.9999999999999499,0.2000000463972336,0.20000005642234683,0.20000008366386407,0.1999999392104763,0.19999987430607913
691,238c0a7c09e4533efc3bdd03df941f818ca7fd3ce35a5f7973605a6a32aabd81,Bacterial-Spot(752),2,0.9999999999999967,0.20000001079900942,0.2000000131288614,0.200000019510794,0.19999998582122455,0.19999997074011067
692,f64eb10c80cb0f486e3a956edd3ae3b96268077c8b070f41fea0e74115f4c2ca,Bacterial-Spot(752),2,0.9999999999998801,0.20000007208446294,0.20000008765230995,0.20000013000703254,0.19999990553522498,0.19999980472096973
693,9e8276f049ef9a79ecf9b42a7fcf9f55302db60f4803670d6a16487dc9ce722a,Bacterial-Spot(752),2,0.9999999999999365,0.20000005230073814,0.20000006359306693,0.20000009432516933,0.19999993146157244,0.19999985831945327
694,56ea1339f73b34d2895f618dcbd6b8edd8ec23963e902ae8f2392712b891fdaa,Bacterial-Spot(752),2,0.9999999999999541,0.20000004429368168,0.20000005385748804,0.20000007987693327,0.19999994196034648,0.1999998800115505
695,d2899b3504bd3213c9af858426cac7f8a26e6b403ccd310fb9fcb34977a41497,Bacterial-Spot(752),2,0.9999999999997431,0.2000001056127477,0.2000001284241603,0.20000019048212545,0.1999998615935204,0.19999971388744622
696,1e15f837f878103bf6fc6e7de1c732e8302f3046028ea83bd2efa41d0df0a340,Bacterial-Spot(752),2,0.9999999999998108,0.2000000905904238,0.2000001101536846,0.20000016338836749,0.1999998812794392,0.19999975458808486
697,187b454d7fe0bd0b4eaaa082c17e25159e73b05cd74cee51cc93adbb636a223b,Bacterial-Spot(752),2,0.9999999999997651,0.20000010097472015,0.20000012278190085,0.20000018214203277,0.19999986765192254,0.1999997264494236
698,28ccb85d11cbb0e85147ecdaf47c5962f044e48669a6dafb3e20a483f09f4272,Bacterial-Spot(752),2,0.9999999999998014,0.20000009283972459,0.20000011289177672,0.20000016743892784,0.19999987833714405,0.19999974849242666
699,b3038840e06909cf126b81528346151471b2bcd07efe3c68ba519613e31cee79,Bacterial-Spot(752),2,0.9999999999998875,0.20000006983031965,0.2000000849083487,0.20000012595351702,0.19999990847943194,0.19999981082838278
700,7053d951a338f99599657a07bc4bc9ee0b8b331f7e5f8487f132f9b5a2f94c18,Bacterial-Spot(752),2,0.9999999999999795,0.20000002940454953,0.20000003575261815,0.20000005303109317,0.199999961466519,0.19999992034522007
701,39da22448db659af2bc67809a6f6e30eca466093d42594f91927a318cb90c6e2,Bacterial-Spot(752),2,0.9999999999998663,0.2000000760995727,0.20000009253853906,0.20000013724676738,0.19999990027563364,0.19999979383948724
702,b505cfa9a940c0a66ea263a1184e426c7e14fa1da01b43b551bd4da4b330621d,Bacterial-Spot(752),4,0.9999999999999925,0.19999998251572917,0.19999997873531644,0.19999996847627521,0.20000002290421057,0.20000004736846874
703,eceb01fd72e390ea87dbf476519dce988c02ecfa34c88b7d5dffe56d85f89fce,Bacterial-Spot(752),2,0.9999999999997057,0.20000011305034776,0.20000013747189913,0.20000020389525397,0.19999985184819818,0.19999969373430102
704,6e4aa8579e814ae36bb765bcd9607b300f0e8355d76cf2e675463fde2e307399,Bacterial-Spot(752),2,0.9999999999999223,0.20000005795470902,0.20000007047274657,0.20000010450673997,0.19999992406519695,0.19999984300060755
705,d66c2f30ddd779b1490a3c2aa6ab2fd65d0f81ccc72387aac7b7fdd91895869a,Bacterial-Spot(752),2,0.9999999999997671,0.20000010056779796,0.20000012229359543,0.2000001813912081,0.19999986819956253,0.199999727547836
706,3c917cff941d667441d17a7a0e855a80cda56af6458926d33ddd1ec0caaba5b6,Bacterial-Spot(752),4,0.9999999999999777,0.19999996932520206,0.19999996270428053,0.1999999446455184,0.2000000402234527,0.2000000831015463
707,47bb654e070ec84b9d4af95c404303f31618056482ee0ef4ffa2b2be6e455654,Bacterial-Spot(752),2,0.9999999999998589,0.20000007819578822,0.20000009507944816,0.20000014103638106,0.1999998975199849,0.19999978816839767
708,d44ec4081b22a4a672b722981eeb401e1eb94899a78df20ed0cdaecc14b029a2,Bacterial-Spot(752),4,0.9999999999999988,0.19999999436928384,0.1999999931524001,0.1999999898171065,0.20000000740008544,0.20000001526112413
709,45f109aa3730eb4940b540c6877cec80c2f622cee338e888743e4493b09f7eb7,Bacterial-Spot(752),2,0.9999999999998163,0.20000008927950905,0.20000010856102013,0.20000016103524212,0.19999988298904925,0.19999975813517942
710,b6be1caa300847df0c7253b0bf5c12d9cd198cf2a40e51a57c07e0ffc8e1f729,Bacterial-Spot(752),2,0.9999999999999513,0.20000004578137962,0.20000005567477108,0.2000000825618888,0.1999999400110786,0.19999987597088184
