source_id,class_label,is_original,augmentation_type,augmentation_index,augmentation_slug,parent_filename,filename,output_path,sha256,original_width,original_height,letterbox_target_width,letterbox_target_height,letterbox_scale,letterbox_resized_width,letterbox_resized_height,letterbox_x_offset,letterbox_y_offset,letterbox_fill_r,letterbox_fill_g,letterbox_fill_b,per_image_seed,manifest_version,pipeline_random_seed
a3d6a8adfb421d2dff99b02696a6320166c0ab1e6e0b5ac25106c5b0606af01f,Bacterial-Spot(752),false,Zoom / Scale,04,zoom_scale,Bacterial-Spot (685).jpg,Bacterial-Spot (685)_aug04_zoom_scale.jpg,augmented_dataset/Bacterial-Spot(752)/Bacterial-Spot (685)_aug04_zoom_scale.jpg,8964862d579bce6678351f185e64a0119eaa16893560f09515c41666181bfd3a,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,24715,1.0.0,42
a3d6a8adfb421d2dff99b02696a6320166c0ab1e6e0b5ac25106c5b0606af01f,Bacterial-Spot(752),false,Brightness,05,brightness,Bacterial-Spot (685).jpg,Bacterial-Spot (685)_aug05_brightness.jpg,augmented_dataset/Bacterial-Spot(752)/Bacterial-Spot (685)_aug05_brightness.jpg,055ac3ff9738a2af2a221af541aba691f07632c04f4dd6732b266e954c2d0afd,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,24715,1.0.0,42
a3d6a8adfb421d2dff99b02696a6320166c0ab1e6e0b5ac25106c5b0606af01f,Bacterial-Spot(752),false,Contrast,06,contrast,Bacterial-Spot (685).jpg,Bacterial-Spot (685)_aug06_contrast.jpg,augmented_dataset/Bacterial-Spot(752)/Bacterial-Spot (685)_aug06_contrast.jpg,2d1bc6c0852a0f3bb37d33050d9d2b7845273010f350c653a1b7160900f2a9c4,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,24715,1.0.0,42
a3d6a8adfb421d2dff99b02696a6320166c0ab1e6e0b5ac25106c5b0606af01f,Bacterial-Spot(752),false,Hue/Saturation Jitter,07,hue_saturation,Bacterial-Spot (685).jpg,Bacterial-Spot (685)_aug07_hue_saturation.jpg,augmented_dataset/Bacterial-Spot(752)/Bacterial-Spot (685)_aug07_hue_saturation.jpg,c416e31b64eaa082e765102fd40cbaf5b258d9203915772ef40547822e0ae2bc,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,24715,1.0.0,42
a3d6a8adfb421d2dff99b02696a6320166c0ab1e6e0b5ac25106c5b0606af01f,Bacterial-Spot(752),false,Gaussian Blur,08,gaussian_blur,Bacterial-Spot (685).jpg,Bacterial-Spot (685)_aug08_gaussian_blur.jpg,augmented_dataset/Bacterial-Spot(752)/Bacterial-Spot (685)_aug08_gaussian_blur.jpg,6d72d46d534b914484170911539e58d9168e6d597b9b93bb5f29c63ea472d11c,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,24715,1.0.0,42
a3d6a8adfb421d2dff99b02696a6320166c0ab1e6e0b5ac25106c5b0606af01f,Bacterial-Spot(752),false,Gaussian Noise,09,gaussian_noise,Bacterial-Spot (685).jpg,Bacterial-Spot (685)_aug09_gaussian_noise.jpg,augmented_dataset/Bacterial-Spot(752)/Bacterial-Spot (685)_aug09_gaussian_noise.jpg,ed8ce379ee6a5dfa0a8c056a17f1824b4bc1e3d161563b9b92c64d8323b43d06,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,24715,1.0.0,42
a3d6a8adfb421d2dff99b02696a6320166c0ab1e6e0b5ac25106c5b0606af01f,Bacterial-Spot(752),false,Shear,10,shear,Bacterial-Spot (685).jpg,Bacterial-Spot (685)_aug10_shear.jpg,augmented_dataset/Bacterial-Spot(752)/Bacterial-Spot (685)_aug10_shear.jpg,b77f23940fcfe2a3688f0829cfbe4b14836d659750f8bfc961fa909d3ea1bfb9,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,24715,1.0.0,42
a3d6a8adfb421d2dff99b02696a6320166c0ab1e6e0b5ac25106c5b0606af01f,Bacterial-Spot(752),false,CLAHE,11,clahe,Bacterial-Spot (685).jpg,Bacterial-Spot (685)_aug11_clahe.jpg,augmented_dataset/Bacterial-Spot(752)/Bacterial-Spot (685)_aug11_clahe.jpg,da98cc57034787930493945cf92757940b254be6ea15cc50a935ef06c83b0e71,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,24715,1.0.0,42
a3d6a8adfb421d2dff99b02696a6320166c0ab1e6e0b5ac25106c5b0606af01f,Bacterial-Spot(752),false,Translation/Shift,12,translation,Bacterial-Spot (685).jpg,Bacterial-Spot (685)_aug12_translation.jpg,augmented_dataset/Bacterial-Spot(752)/Bacterial-Spot (685)_aug12_translation.jpg,f7fee96de045acadca7572a04e6ca91b4e0c434af6c32beaebbd87e6b6b1b547,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,24715,1.0.0,42
242b4cf63b1f88b65ff1d82010d2e4c677a0f8e4a81f5a51a69f3ea0c2cfa43a,Bacterial-Spot(752),false,Horizontal Flip,01,horizontal_flip,Bacterial-Spot (686).jpg,Bacterial-Spot (686)_aug01_horizontal_flip.jpg,augmented_dataset/Bacterial-Spot(752)/Bacterial-Spot (686)_aug01_horizontal_flip.jpg,360d3cc937e13a633a22968e29af657ef3755042352f61051ef30a79f8a1df03,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,26122,1.0.0,42
242b4cf63b1f88b65ff1d82010d2e4c677a0f8e4a81f5a51a69f3ea0c2cfa43a,Bacterial-Spot(752),false,Vertical Flip,02,vertical_flip,Bacterial-Spot (686).jpg,Bacterial-Spot (686)_aug02_vertical_flip.jpg,augmented_dataset/Bacterial-Spot(752)/Bacterial-Spot (686)_aug02_vertical_flip.jpg,14ccb7a8401c3dc3a8b7e409e9a463ea2fcc13b148224b30817cabb06146bb31,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,26122,1.0.0,42
242b4cf63b1f88b65ff1d82010d2e4c677a0f8e4a81f5a51a69f3ea0c2cfa43a,Bacterial-Spot(752),false,Rotation,03,rotation,Bacterial-Spot (686).jpg,Bacterial-Spot (686)_aug03_rotation.jpg,augmented_dataset/Bacterial-Spot(752)/Bacterial-Spot (686)_aug03_rotation.jpg,db31d0ef7f5ad7d7f5301f18aff7a8b474324c21c5c3a582d76fca38b12ad5c9,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,26122,1.0.0,42
242b4cf63b1f88b65ff1d82010d2e4c677a0f8e4a81f5a51a69f3ea0c2cfa43a,Bacterial-Spot(752),false,Zoom / Scale,04,zoom_scale,Bacterial-Spot (686).jpg,Bacterial-Spot (686)_aug04_zoom_scale.jpg,augmented_dataset/Bacterial-Spot(752)/Bacterial-Spot (686)_aug04_zoom_scale.jpg,2611bbe12285dde03706ef1c771805f23adde889767c978107f21d3fa2871565,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,26122,1.0.0,42
242b4cf63b1f88b65ff1d82010d2e4c677a0f8e4a81f5a51a69f3ea0c2cfa43a,Bacterial-Spot(752),false,Brightness,05,brightness,Bacterial-Spot (686).jpg,Bacterial-Spot (686)_aug05_brightness.jpg,augmented_dataset/Bacterial-Spot(752)/Bacterial-Spot (686)_aug05_brightness.jpg,e04563e155f169c6275465da5b52d66d41805517a84b0493b5b60e5a34995e2a,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,26122,1.0.0,42
242b4cf63b1f88b65ff1d82010d2e4c677a0f8e4a81f5a51a69f3ea0c2cfa43a,Bacterial-Spot(752),false,Contrast,06,contrast,Bacterial-Spot (686).jpg,Bacterial-Spot (686)_aug06_contrast.jpg,augmented_dataset/Bacterial-Spot(752)/Bacterial-Spot (686)_aug06_contrast.jpg,e5ebcb2a50d49d1baf15dee2fc9b5f696e53d0ed632c81dfe77495c91070f8e0,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,26122,1.0.0,42
242b4cf63b1f88b65ff1d82010d2e4c677a0f8e4a81f5a51a69f3ea0c2cfa43a,Bacterial-Spot(752),false,Hue/Saturation Jitter,07,hue_saturation,Bacterial-Spot (686).jpg,Bacterial-Spot (686)_aug07_hue_saturation.jpg,augmented_dataset/Bacterial-Spot(752)/Bacterial-Spot (686)_aug07_hue_saturation.jpg,39b38dea3cf6ab729bedb309fe4c3f1505ec828fc10c305fdbb285dabff39609,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,26122,1.0.0,42
242b4cf63b1f88b65ff1d82010d2e4c677a0f8e4a81f5a51a69f3ea0c2cfa43a,Bacterial-Spot(752),false,Gaussian Blur,08,gaussian_blur,Bacterial-Spot (686).jpg,Bacterial-Spot (686)_aug08_gaussian_blur.jpg,augmented_dataset/Bacterial-Spot(752)/Bacterial-Spot (686)_aug08_gaussian_blur.jpg,c3efa4ce9c3b17582707cfd99fd7b2ed84cc2ba57e6f130b8ad4ac14b93b26e6,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,26122,1.0.0,42
242b4cf63b1f88b65ff1d82010d2e4c677a0f8e4a81f5a51a69f3ea0c2cfa43a,Bacterial-Spot(752),false,Gaussian Noise,09,gaussian_noise,Bacterial-Spot (686).jpg,Bacterial-Spot (686)_aug09_gaussian_noise.jpg,augmented_dataset/Bacterial-Spot(752)/Bacterial-Spot (686)_aug09_gaussian_noise.jpg,4f1864f608a20b722b8bf12628dcb6b65877b6d137ffdb5f0e7efa05382ee4d5,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,26122,1.0.0,42
242b4cf63b1f88b65ff1d82010d2e4c677a0f8e4a81f5a51a69f3ea0c2cfa43a,Bacterial-Spot(752),false,Shear,10,shear,Bacterial-Spot (686).jpg,Bacterial-Spot (686)_aug10_shear.jpg,augmented_dataset/Bacterial-Spot(752)/Bacterial-Spot (686)_aug10_shear.jpg,7fe1926afc932694e30197d713c6ba35545bfb8d9085ff38a908a82cf0064356,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,26122,1.0.0,42
242b4cf63b1f88b65ff1d82010d2e4c677a0f8e4a81f5a51a69f3ea0c2cfa43a,Bacterial-Spot(752),false,CLAHE,11,clahe,Bacterial-Spot (686).jpg,Bacterial-Spot (686)_aug11_clahe.jpg,augmented_dataset/Bacterial-Spot(752)/Bacterial-Spot (686)_aug11_clahe.jpg,2d87776d76703b30356b19bebc647b3228e2600a2d71232a81e20efb7cd1cc4b,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,26122,1.0.0,42
242b4cf63b1f88b65ff1d82010d2e4c677a0f8e4a81f5a51a69f3ea0c2cfa43a,Bacterial-Spot(752),false,Translation/Shift,12,translation,Bacterial-Spot (686).jpg,Bacterial-Spot (686)_aug12_translation.jpg,augmented_dataset/Bacterial-Spot(752)/Bacterial-Spot (686)_aug12_translation.jpg,41348ce6aa6a6e3881ae1a746c6def50811448a3dc2ec052e035bb849b702db3,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,26122,1.0.0,42
4e463baa6d67cd5917d6bb1254099237bb92d0e5cc7efffb8a5e9bcb9c234f36,Bacterial-Spot(752),false,Horizontal Flip,01,horizontal_flip,Bacterial-Spot (687).jpg,Bacterial-Spot (687)_aug01_horizontal_flip.jpg,augmented_dataset/Bacterial-Spot(752)/Bacterial-Spot (687)_aug01_horizontal_flip.jpg,20964872971e55a2d8eeb6121b77bf731cdc22b393a59c8ec38397e1cf317c53,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,69545,1.0.0,42
4e463baa6d67cd5917d6bb1254099237bb92d0e5cc7efffb8a5e9bcb9c234f36,Bacterial-Spot(752),false,Vertical Flip,02,vertical_flip,Bacterial-Spot (687).jpg,Bacterial-Spot (687)_aug02_vertical_flip.jpg,augmented_dataset/Bacterial-Spot(752)/Bacterial-Spot (687)_aug02_vertical_flip.jpg,59e0c2c19f36fe6638ee800de631d847021a581eebb8a86a071a03456e414383,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,69545,1.0.0,42
4e463baa6d67cd5917d6bb1254099237bb92d0e5cc7efffb8a5e9bcb9c234f36,Bacterial-Spot(752),false,Rotation,03,rotation,Bacterial-Spot (687).jpg,Bacterial-Spot (687)_aug03_rotation.jpg,augmented_dataset/Bacterial-Spot(752)/Bacterial-Spot (687)_aug03_rotation.jpg,628a7fe272cd9b90f9c6096c83ef128ef103530f9d40a468c1e3cabeea00bac6,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,69545,1.0.0,42
4e463baa6d67cd5917d6bb1254099237bb92d0e5cc7efffb8a5e9bcb9c234f36,Bacterial-Spot(752),false,Zoom / Scale,04,zoom_scale,Bacterial-Spot (687).jpg,Bacterial-Spot (687)_aug04_zoom_scale.jpg,augmented_dataset/Bacterial-Spot(752)/Bacterial-Spot (687)_aug04_zoom_scale.jpg,4a63bd11d43cbb4829542250917f70897af6d04d958a35522839aacff461663b,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,69545,1.0.0,42
4e463baa6d67cd5917d6bb1254099237bb92d0e5cc7efffb8a5e9bcb9c234f36,Bacterial-Spot(752),false,Brightness,05,brightness,Bacterial-Spot (687).jpg,Bacterial-Spot (687)_aug05_brightness.jpg,augmented_dataset/Bacterial-Spot(752)/Bacterial-Spot (687)_aug05_brightness.jpg,74ee520fff08426d25158f92270782ed67484792ffb376042da3b2cb13af7c60,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,69545,1.0.0,42
4e463baa6d67cd5917d6bb1254099237bb92d0e5cc7efffb8a5e9bcb9c234f36,Bacterial-Spot(752),false,Contrast,06,contrast,Bacterial-Spot (687).jpg,Bacterial-Spot (687)_aug06_contrast.jpg,augmented_dataset/Bacterial-Spot(752)/Bacterial-Spot (687)_aug06_contrast.jpg,9dcb88556d747deafb31c28693e6c002d13e14c3c202956b8e2b68947029bd73,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,69545,1.0.0,42
4e463baa6d67cd5917d6bb1254099237bb92d0e5cc7efffb8a5e9bcb9c234f36,Bacterial-Spot(752),false,Hue/Saturation Jitter,07,hue_saturation,Bacterial-Spot (687).jpg,Bacterial-Spot (687)_aug07_hue_saturation.jpg,augmented_dataset/Bacterial-Spot(752)/Bacterial-Spot (687)_aug07_hue_saturation.jpg,d1209bb38f10a0b06677e881317f2dcf50aa9d76be9d01e6696d5d4e03d5ce78,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,69545,1.0.0,42
4e463baa6d67cd5917d6bb1254099237bb92d0e5cc7efffb8a5e9bcb9c234f36,Bacterial-Spot(752),false,Gaussian Blur,08,gaussian_blur,Bacterial-Spot (687).jpg,Bacterial-Spot (687)_aug08_gaussian_blur.jpg,augmented_dataset/Bacterial-Spot(752)/Bacterial-Spot (687)_aug08_gaussian_blur.jpg,5dc13174685252791925a5e2f4eef45c1b66ec4de04079b16215b4baa2debbd2,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,69545,1.0.0,42
4e463baa6d67cd5917d6bb1254099237bb92d0e5cc7efffb8a5e9bcb9c234f36,Bacterial-Spot(752),false,Gaussian Noise,09,gaussian_noise,Bacterial-Spot (687).jpg,Bacterial-Spot (687)_aug09_gaussian_noise.jpg,augmented_dataset/Bacterial-Spot(752)/Bacterial-Spot (687)_aug09_gaussian_noise.jpg,4b0f95258795d82287f21e47f2b7f1c490331c6afd1c6f052818583cbe78b233,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,69545,1.0.0,42
4e463baa6d67cd5917d6bb1254099237bb92d0e5cc7efffb8a5e9bcb9c234f36,Bacterial-Spot(752),false,Shear,10,shear,Bacterial-Spot (687).jpg,Bacterial-Spot (687)_aug10_shear.jpg,augmented_dataset/Bacterial-Spot(752)/Bacterial-Spot (687)_aug10_shear.jpg,c14a31603280a76fc8e182470a07a480bde9414ee22969d5e2289615f2a6db85,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,69545,1.0.0,42
4e463baa6d67cd5917d6bb1254099237bb92d0e5cc7efffb8a5e9bcb9c234f36,Bacterial-Spot(752),false,CLAHE,11,clahe,Bacterial-Spot (687).jpg,Bacterial-Spot (687)_aug11_clahe.jpg,augmented_dataset/Bacterial-Spot(752)/Bacterial-Spot (687)_aug11_clahe.jpg,573e4778c6f96ed1d3b84e1047df89c0ed63cdb967b0732e9f9439926b19a8d1,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,69545,1.0.0,42
4e463baa6d67cd5917d6bb1254099237bb92d0e5cc7efffb8a5e9bcb9c234f36,Bacterial-Spot(752),false,Translation/Shift,12,translation,Bacterial-Spot (687).jpg,Bacterial-Spot (687)_aug12_translation.jpg,augmented_dataset/Bacterial-Spot(752)/Bacterial-Spot (687)_aug12_translation.jpg,3b73ccb916c4772d5fc0b539bd9c459416a3c8f519d92bf79d9ac243770b6fc8,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,69545,1.0.0,42
8f119dcf03c50ac5f270b60a3e43ab2cf512db99ca24744de8319ecf2eed49cf,Bacterial-Spot(752),false,Horizontal Flip,01,horizontal_flip,Bacterial-Spot (688).jpg,Bacterial-Spot (688)_aug01_horizontal_flip.jpg,augmented_dataset/Bacterial-Spot(752)/Bacterial-Spot (688)_aug01_horizontal_flip.jpg,a66a033dae8b492696651958caa279fc10a256cac2ffca2ae7220d9d5ec73953,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,80143,1.0.0,42
8f119dcf03c50ac5f270b60a3e43ab2cf512db99ca24744de8319ecf2eed49cf,Bacterial-Spot(752),false,Vertical Flip,02,vertical_flip,Bacterial-Spot (688).jpg,Bacterial-Spot (688)_aug02_vertical_flip.jpg,augmented_dataset/Bacterial-Spot(752)/Bacterial-Spot (688)_aug02_vertical_flip.jpg,50ceebf641e50b6d509c0a0109add3daf96125cbf4653d0bc3a4dda94f13b1f1,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,80143,1.0.0,42
8f119dcf03c50ac5f270b60a3e43ab2cf512db99ca24744de8319ecf2eed49cf,Bacterial-Spot(752),false,Rotation,03,rotation,Bacterial-Spot (688).jpg,Bacterial-Spot (688)_aug03_rotation.jpg,augmented_dataset/Bacterial-Spot(752)/Bacterial-Spot (688)_aug03_rotation.jpg,bf9f834f6446e3c31e8ba66b4cdea8079ff8174ff606a950ed991db4b10823f0,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,80143,1.0.0,42
8f119dcf03c50ac5f270b60a3e43ab2cf512db99ca24744de8319ecf2eed49cf,Bacterial-Spot(752),false,Zoom / Scale,04,zoom_scale,Bacterial-Spot (688).jpg,Bacterial-Spot (688)_aug04_zoom_scale.jpg,augmented_dataset/Bacterial-Spot(752)/Bacterial-Spot (688)_aug04_zoom_scale.jpg,61d021edb6c339603d2ce7b20ac291fb30b46fdc81867ea94ec120d96b62e754,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,80143,1.0.0,42
8f119dcf03c50ac5f270b60a3e43ab2cf512db99ca24744de8319ecf2eed49cf,Bacterial-Spot(752),false,Brightness,05,brightness,Bacterial-Spot (688).jpg,Bacterial-Spot (688)_aug05_brightness.jpg,augmented_dataset/Bacterial-Spot(752)/Bacterial-Spot (688)_aug05_brightness.jpg,8f94aaed120657ad608c721ee725cbaf4a1acd502cea7a1e49ec6b4852c2795a,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,80143,1.0.0,42
8f119dcf03c50ac5f270b60a3e43ab2cf512db99ca24744de8319ecf2eed49cf,Bacterial-Spot(752),false,Contrast,06,contrast,Bacterial-Spot (688).jpg,Bacterial-Spot (688)_aug06_contrast.jpg,augmented_dataset/Bacterial-Spot(752)/Bacterial-Spot (688)_aug06_contrast.jpg,29e38b3aa21e4e855fb82b4d57dbaffaff23ceb235f48e943a58beff8dc05aad,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,80143,1.0.0,42
8f119dcf03c50ac5f270b60a3e43ab2cf512db99ca24744de8319ecf2eed49cf,Bacterial-Spot(752),false,Hue/Saturation Jitter,07,hue_saturation,Bacterial-Spot (688).jpg,Bacterial-Spot (688)_aug07_hue_saturation.jpg,augmented_dataset/Bacterial-Spot(752)/Bacterial-Spot (688)_aug07_hue_saturation.jpg,fe126fabe6f5896ae24ef6f2b2b9dd6fcd4c4763978ecc2ba0c8532dc32de911,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,80143,1.0.0,42
8f119dcf03c50ac5f270b60a3e43ab2cf512db99ca24744de8319ecf2eed49cf,Bacterial-Spot(752),false,Gaussian Blur,08,gaussian_blur,Bacterial-Spot (688).jpg,Bacterial-Spot (688)_aug08_gaussian_blur.jpg,augmented_dataset/Bacterial-Spot(752)/Bacterial-Spot (688)_aug08_gaussian_blur.jpg,71f4b40e1c675d8bd75b76995dcfe88d35cbae3d1dc1bc620e2cdefeb8f3c882,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,80143,1.0.0,42
8f119dcf03c50ac5f270b60a3e43ab2cf512db99ca24744de8319ecf2eed49cf,Bacterial-Spot(752),false,Gaussian Noise,09,gaussian_noise,Bacterial-Spot (688).jpg,Bacterial-Spot (688)_aug09_gaussian_noise.jpg,augmented_dataset/Bacterial-Spot(752)/Bacterial-Spot (688)_aug09_gaussian_noise.jpg,8734730b1d72175d80457b7cc36af166e97d8242118e72a7d2cedb54d478b36e,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,80143,1.0.0,42
8f119dcf03c50ac5f270b60a3e43ab2cf512db99ca24744de8319ecf2eed49cf,Bacterial-Spot(752),false,Shear,10,shear,Bacterial-Spot (688).jpg,Bacterial-Spot (688)_aug10_shear.jpg,augmented_dataset/Bacterial-Spot(752)/Bacterial-Spot (688)_aug10_shear.jpg,e0ca669b35ce4599944f9e4d0363725ce98fb1fa270c6d1b5b2484d671cd16a1,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,80143,1.0.0,42
8f119dcf03c50ac5f270b60a3e43ab2cf512db99ca24744de8319ecf2eed49cf,Bacterial-Spot(752),false,CLAHE,11,clahe,Bacterial-Spot (688).jpg,Bacterial-Spot (688)_aug11_clahe.jpg,augmented_dataset/Bacterial-Spot(752)/Bacterial-Spot (688)_aug11_clahe.jpg,da598a2838f14a588ad02c0c2153017055c593f1e0d91c26e3205b3c50a840ac,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,80143,1.0.0,42
8f119dcf03c50ac5f270b60a3e43ab2cf512db99ca24744de8319ecf2eed49cf,Bacterial-Spot(752),false,Translation/Shift,12,translation,Bacterial-Spot (688).jpg,Bacterial-Spot (688)_aug12_translation.jpg,augmented_dataset/Bacterial-Spot(752)/Bacterial-Spot (688)_aug12_translation.jpg,cee9d140a52ecc8899506cd1e8392ab835f31bb7c9dbcafba1f9126f38429141,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,80143,1.0.0,42
e4a1325932311ff5e26a9ceef6d579914e0448e66b899845cbff3b72b8cf4bd3,Bacterial-Spot(752),false,Horizontal Flip,01,horizontal_flip,Bacterial-Spot (689).jpg,Bacterial-Spot (689)_aug01_horizontal_flip.jpg,augmented_dataset/Bacterial-Spot(752)/Bacterial-Spot (689)_aug01_horizontal_flip.jpg,6885e5ad19cf0e16da106b80d8e072cc2d7f87f0e5753e91dd2d1477bc3f9449,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,12439,1.0.0,42
e4a1325932311ff5e26a9ceef6d579914e0448e66b899845cbff3b72b8cf4bd3,Bacterial-Spot(752),false,Vertical Flip,02,vertical_flip,Bacterial-Spot (689).jpg,Bacterial-Spot (689)_aug02_vertical_flip.jpg,augmented_dataset/Bacterial-Spot(752)/Bacterial-Spot (689)_aug02_vertical_flip.jpg,47547ff49743b2a2ff0ec7033aaa67e31f25caf4c1afa3209a10087a620bc15b,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,12439,1.0.0,42
e4a1325932311ff5e26a9ceef6d579914e0448e66b899845cbff3b72b8cf4bd3,Bacterial-Spot(752),false,Rotation,03,rotation,Bacterial-Spot (689).jpg,Bacterial-Spot (689)_aug03_rotation.jpg,augmented_dataset/Bacterial-Spot(752)/Bacterial-Spot (689)_aug03_rotation.jpg,97ac773c1ff4493f7eb811afb6c7fb03e8b8f8dc090888716e3e670db9f2ff14,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,12439,1.0.0,42
e4a1325932311ff5e26a9ceef6d579914e0448e66b899845cbff3b72b8cf4bd3,Bacterial-Spot(752),false,Zoom / Scale,04,zoom_scale,Bacterial-Spot (689).jpg,Bacterial-Spot (689)_aug04_zoom_scale.jpg,augmented_dataset/Bacterial-Spot(752)/Bacterial-Spot (689)_aug04_zoom_scale.jpg,40fa02ec1fc769ec3848bdad3723d8d9694406f207e739e1b33e84ec9c65ddfc,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,12439,1.0.0,42
e4a1325932311ff5e26a9ceef6d579914e0448e66b899845cbff3b72b8cf4bd3,Bacterial-Spot(752),false,Brightness,05,brightness,Bacterial-Spot (689).jpg,Bacterial-Spot (689)_aug05_brightness.jpg,augmented_dataset/Bacterial-Spot(752)/Bacterial-Spot (689)_aug05_brightness.jpg,666f71b02c79a9e060c8cbc039eb93617361b03179649ed7c22acf1c740488cc,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,12439,1.0.0,42
e4a1325932311ff5e26a9ceef6d579914e0448e66b899845cbff3b72b8cf4bd3,Bacterial-Spot(752),false,Contrast,06,contrast,Bacterial-Spot (689).jpg,Bacterial-Spot (689)_aug06_contrast.jpg,augmented_dataset/Bacterial-Spot(752)/Bacterial-Spot (689)_aug06_contrast.jpg,3ab0a6bea13406eb84ccf3147a05b08401af952d28540245704236311739a081,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,12439,1.0.0,42
e4a1325932311ff5e26a9ceef6d579914e0448e66b899845cbff3b72b8cf4bd3,Bacterial-Spot(752),false,Hue/Saturation Jitter,07,hue_saturation,Bacterial-Spot (689).jpg,Bacterial-Spot (689)_aug07_hue_saturation.jpg,augmented_dataset/Bacterial-Spot(752)/Bacterial-Spot (689)_aug07_hue_saturation.jpg,7ed1466ef3354fd8ec9081d7f3c1a5c401c679cce5b186793ac043e418032d7f,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,12439,1.0.0,42
e4a1325932311ff5e26a9ceef6d579914e0448e66b899845cbff3b72b8cf4bd3,Bacterial-Spot(752),false,Gaussian Blur,08,gaussian_blur,Bacterial-Spot (689).jpg,Bacterial-Spot (689)_aug08_gaussian_blur.jpg,augmented_dataset/Bacterial-Spot(752)/Bacterial-Spot (689)_aug08_gaussian_blur.jpg,57f54502c906ae74489d72864bdbeb600106570a4a386cb2317f0c9b98306657,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,12439,1.0.0,42
e4a1325932311ff5e26a9ceef6d579914e0448e66b899845cbff3b72b8cf4bd3,Bacterial-Spot(752),false,Gaussian Noise,09,gaussian_noise,Bacterial-Spot (689).jpg,Bacterial-Spot (689)_aug09_gaussian_noise.jpg,augmented_dataset/Bacterial-Spot(752)/Bacterial-Spot (689)_aug09_gaussian_noise.jpg,9ac275133f8403abf506d8260e37f21d608e5511d2142765a42757b52b95fad4,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,12439,1.0.0,42
e4a1325932311ff5e26a9ceef6d579914e0448e66b899845cbff3b72b8cf4bd3,Bacterial-Spot(752),false,Shear,10,shear,Bacterial-Spot (689).jpg,Bacterial-Spot (689)_aug10_shear.jpg,augmented_dataset/Bacterial-Spot(752)/Bacterial-Spot (689)_aug10_shear.jpg,4ab4c70c85dab7141267e7ec722a382a79ef073d78ff45c16ac13d7f9709b8ba,900,1200,640,640,0.53333333,480,640,80,0,255,255,255,12439,1.0.0,42
